K1 SFG Selbstfinanzierungsgrad;;;;;;;;;
697;Malleray;1970.0;241;15;18;;33.6;44.2;44.8;78.4;431.5;2268.0;356.5;179.5;225.4;47.6
587;Matten b.I.;3780.0;250;11;13;;66.6;-1338.7;166.3;239.7;110.8;-1247.7;249.4;218.8;49.2;69.8
543;Mattstetten;588.0;246;9;11;351;124.6;112.6;208.3;207.5;405.2;150.0;644.6;11.2;410.2;32.0
389;Meienried;53.0;243;5;20;;-72.5;-107.9;19.0;11.4;0.00;0.00;0.00;0.00;0.00;0.00
307;Meikirch;2344.0;246;1;11;351;85.7;158.8;149.9;918.8;522.2;295.8;147.3;172.6;177.3;481.9
390;Meinisberg;1292.0;242;5;15;;243.7;172.1;2895.2;465.0;321.7;141.4;128.3;107.4;188.5;175.7
785;Meiringen;4581.0;250;18;7;;290.8;277.6;158.3;430.0;422.0;172.6;298.9;248.0;126.7;55.9
333;Melchnau;1567.0;244;2;19;;127.6;320.2;227.0;249.2;568.6;68.9;119.8;158.3;241.2;54.0
741;Merzligen;411.0;243;16;15;;1584.1;360.9;416.2;415.5;504.7;366.6;37.3;32.4;131.5;-29.7
615;Mirchel;578.0;246;12;16;;117.6;1674.6;286.8;55.4;13.1;122.8;18.3;1914.2;52.3;-77.7
699;Monible;38.0;241;15;21;;0.00;-2.5;0.00;0.00;0.00;83.2;50.5;606.6;0.00;1895255.0
437;Mont-Tramelan;120.0;241;7;21;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-509.0;16.7
544;Moosseedorf;3620.0;246;9;9;351;1011.4;1099.8;177.2;198.7;79.6;131.8;279.7;163.3;123.5;46.2
700;Moutier;7479.0;241;15;3;;148.1;115.3;102.5;78.9;105.9;183.0;108.8;124.6;82.9;88.0
356;Muri b.B.;12369.0;246;3;5;351;31.1;51.7;52.2;734.4;167.2;372.0;158.5;64.1;-16.9;44.7
742;Mörigen;878.0;242;16;5;371;164.0;264.7;64.4;-90.1;221.4;141.2;434.8;146.5;630.2;44.9
416;Mötschwil;142.0;245;6;22;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
668;Mühleberg;2668.0;246;14;20;;38.6;39.3;93.8;185.7;1924.3;596.8;63.7;109.4;784.6;188.3
875;Mühledorf;248.0;246;22;20;;425.3;263.5;80.7;338.3;0.00;89.1;185.4;135.2;-4.8;656.2
876;Mühlethurnen;1377.0;246;22;15;;234.0;212.4;94.2;76.5;207.4;565.7;150.9;60.7;296.7;83.4
545;Mülchi;234.0;246;9;16;;297.6;528.8;209.1;225.3;268.8;652.7;160.1;242.3;50.7;236.9
546;Münchenbuchsee;9703.0;246;9;9;351;85.8;218.0;140.5;34.8;42.6;68.2;8.0;707.4;269.4;418.5
669;Münchenwiler;468.0;246;14;15;;638.0;-9962.4;0.00;186.1;27.6;371.1;1491.5;286.1;250.2;348.2
547;Münchringen;593.0;246;9;15;;16.3;209.7;357.8;95.0;16.1;336.8;68.4;-143.9;155.6;0.00
616;Münsingen;10841.0;246;12;9;351;99.2;108.9;88.2;39.9;97.8;158.7;170.4;57.4;15.2;432.7
498;Müntschemier;1330.0;243;8;20;;49.6;-4326.5;142.6;152.8;467.8;806.9;183.6;117.6;389.1;218.2
670;Neuenegg;4913.0;246;14;11;351;192.3;231.2;390.0;57.2;104.7;1.8;173.7;46.0;192.6;326.7
743;Nidau;6816.0;242;16;12;371;237.7;361.7;112.1;-615.7;187.7;485.0;449.2;135.7;79.5;71.8
981;Niederbipp;4211.0;244;26;17;;1236.9;259.4;63.7;162.0;786.4;370.0;142.4;188.2;35.4;32.0
617;Niederhünigen;641.0;246;12;15;;486.4;307.3;153.0;70.6;139.7;33.7;277.3;550.4;302.9;36.0
877;Niedermuhlern;505.0;246;22;21;;30.0;-54.0;170.0;301.0;223.8;288.9;220.3;407.1;272.6;821.0
588;Niederried b.I.;338.0;250;11;15;;404.9;93.3;369.2;1430.4;591.1;105.4;39.1;43.9;101.8;3.9
308;Niederried b.K.;297.0;243;1;15;;120.9;55.8;3650.1;-241.8;154.9;-1596.2;2129.5;762.2;490.8;845.2
764;Niederstocken;257.0;247;17;15;;2201.4;966.7;322.0;197.0;347.5;504.5;61.4;129.7;966.1;478.3
618;Niederwichtrach;0.0;246;12;11;;0.00;47.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
982;Niederönz;1554.0;244;26;15;;-40554.2;0.00;-974.1;-9.5;158.8;312.0;322.5;-817.8;-304.2;-143.4
417;Niederösch;240.0;245;6;21;;810.0;497.3;399.6;966.1;11744.7;157.2;73.2;-92.7;-217.0;159.1
724;Nods;742.0;241;13;20;;178.6;454.6;96.6;1017.8;656.4;1408.4;-378.8;225.4;98.3;45.3
878;Noflen;260.0;246;22;21;;-8.5;7.1;-276.9;93.2;210.4;480.8;174.0;370.4;392.4;147.8
357;Oberbalm;869.0;246;3;21;;908.6;184.9;157.6;32.8;9.8;47.8;27.7;62.9;1609.0;827.4
983;Oberbipp;1568.0;244;26;15;;-24.0;82.6;224.0;248.5;158.1;365.5;147.7;166.9;691.5;163.9
418;Oberburg;2875.0;245;6;13;404;229.1;119.6;100.4;314.7;216.4;150.3;64.4;264.8;280.8;102.4
619;Oberdiessbach;3102.0;246;12;17;;487.8;248.0;32.1;136.4;162.9;155.5;161.5;122.9;304.0;131.9
934;Oberhofen;2354.0;247;24;14;942;59.0;45.6;0.00;128.2;182.1;108.4;62.2;74.4;87.8;116.5
629;Oberhünigen;326.0;246;12;21;;440.1;-161.0;49.7;62.1;68.4;260.9;120.4;152.3;679.1;184.8
935;Oberlangenegg;486.0;247;24;21;;1667.6;64.2;369.9;182.1;460.5;170.8;76.9;351.4;41.0;60.5
589;Oberried a.Br.-S.;479.0;250;11;17;;2249.0;1493.0;619.6;69.4;177.0;255.5;190.0;87.4;87.6;157.9
334;Obersteckholz;423.0;244;2;16;;23.2;-9.8;-120.1;-81.2;20627.4;319.7;30.0;67.3;-123.6;-164.2
765;Oberstocken;282.0;247;17;15;;-35.2;213.1;409.4;189.3;2219.7;9803.4;165.0;3675.2;388.6;-5.3
620;Oberthal;781.0;246;12;21;;114.7;167.6;13.9;89.0;95.8;101.9;119.6;229.1;69.5;82.2
621;Oberwichtrach;0.0;246;12;10;;706.5;109.6;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
391;Oberwil b.B.;809.0;243;5;16;;57.9;100.7;78.8;115.5;352.6;409.7;149.3;132.6;224.9;179.5
766;Oberwil i.S.;795.0;249;17;21;;123.2;467.7;109.9;110.3;152.0;102.2;40.3;77.7;631.4;86.6
984;Oberönz;0.0;244;26;15;;164.8;342.8;-399.5;68.3;298.9;110.1;0.00;0.00;0.00;0.00
419;Oberösch;112.0;245;6;21;;226.1;410.5;-7.1;0.00;0.00;973.3;18.8;-13.4;221.6;-88.2
985;Ochlenberg;586.0;244;26;21;;33.3;-1341.8;77.6;2446.5;2539.6;-37.6;48.4;96.9;-394.9;-29.7
335;Oeschenbach;237.0;244;2;21;;1076.5;307.3;136.2;95.5;238.6;13.3;55.7;222.7;72.9;-33.9
622;Oppligen;669.0;246;12;15;;480.9;491.7;79.6;30.9;138.0;66.4;482.0;144.6;473.4;204.3
744;Orpund;2637.0;242;16;13;371;6.6;167.2;155.4;65.8;361.1;224.5;70.2;862.5;666.7;406.2
438;Orvin;1196.0;241;7;17;;124.5;173.5;52.2;-13059.7;346.6;200.3;1865.8;151.8;7.4;168.8
363;Ostermundigen;15436.0;246;3;10;351;135.9;311.0;173.8;52.5;419.5;69.0;81.6;117.6;67.0;69.6
701;Perrefitte;471.0;241;15;15;;3.7;30.9;1091.5;575.6;91.1;547.6;1016.9;202.0;-413.3;245.5
392;Pieterlen;3633.0;242;5;13;371;183.4;218.9;57.0;28.7;48.3;164.7;210.8;340.4;901.1;182.5
440;Plagne;364.0;241;7;14;371;226.0;482.9;452.7;1722.2;47065.6;162.7;214.1;93.1;251.0;306.2
936;Pohlern;278.0;247;24;15;;102.9;-1245.6;-2223.9;278.7;10.3;127.5;18.3;-1995.1;961.0;45.9
702;Pontenet;216.0;241;15;15;;-38.2;-99.1;66.0;530.9;180.1;-161.1;6.2;47.3;118.9;-1799.9
745;Port;3302.0;242;16;14;371;287.7;433.6;54.8;145.0;180.9;98.8;89.1;164.3;181.2;189.2
725;Prêles;908.0;241;13;17;;-582.3;50.4;363.4;8019.5;157.5;353.4;348.1;700.7;165.9;269.7
439;Péry;1359.0;241;7;15;;0.00;241.4;189.0;452.9;62.5;147.8;61.7;77.5;329.8;1473.4
309;Radelfingen;1176.0;243;1;16;;234.4;638.4;464.8;99.0;266.0;113.8;119.9;60.9;137.8;169.4
310;Rapperswil;2129.0;243;1;20;;185.4;145.3;411.1;446.8;74.6;196.3;209.6;940.7;120.0;11.9
715;Rebévelier;47.0;241;15;22;;0.00;112.0;-16356.8;58.6;0.00;0.00;0.00;227.4;94.4;0.00
703;Reconvilier;2213.0;241;15;18;;323.4;183.5;100.2;210.4;367.4;241.1;141.6;109.5;71.2;93.4
567;Reichenbach i.K.;3452.0;249;10;19;;259.2;62.7;79.3;10.6;42.0;117.6;99.2;142.0;88.7;62.6
336;Reisiswil;191.0;244;2;21;;0.00;2723.3;204.0;145.5;16084.8;267.2;36.8;258.3;6.8;242.3
441;Renan;838.0;241;7;20;;93.5;38.8;33.4;15.9;72.4;51.0;41.4;57.0;162.2;106.1
767;Reutigen;963.0;247;17;20;;0.00;114.1;137.5;1189.6;2188.4;335.3;258.8;83.6;422.9;90.7
879;Riggisberg;2406.0;246;22;8;;103.5;1147.9;1163.6;330.3;125.7;132.8;32.8;68.3;153.2;88.2
590;Ringgenberg;2523.0;250;11;14;;667.6;387.3;4004.8;1398.0;339.6;265.1;208.1;183.4;142.1;132.1
704;Roches;228.0;241;15;22;;0.00;203.5;704.8;931.4;79.4;281.7;92.6;2115.4;314.8;215.3
337;Roggwil;3865.0;244;2;17;;0.00;201.6;375.9;355.6;2221.4;71.9;-14.7;90.9;-1.8;-66.6
338;Rohrbach;1431.0;244;2;16;;283.0;257.7;561.6;146.7;1396.0;255.4;104.9;131.2;180.5;107.9
339;Rohrbachgraben;423.0;244;2;21;;-1461.3;383.1;-33.1;161.4;1470.3;134.5;90.0;362.0;46.8;30.3
442;Romont;205.0;241;7;16;;-117.4;-16.7;9218.1;433.9;191.5;64.2;141.2;-1014.6;4007325.0;-335.0
623;Rubigen;2865.0;246;12;11;351;0.00;1265.6;0.00;373.2;455.0;350.8;83.8;986.1;303.5;274.2
421;Rumendingen;77.0;245;6;8;;0.00;15.5;6776.8;87.5;49.6;841.1;0.00;154.2;822.8;-546.5
987;Rumisberg;476.0;244;26;15;;348.1;101.0;446.3;515.5;126.8;933.1;155.6;49.1;1346.0;210.7
548;Ruppoldsried;259.0;243;9;16;;-19.6;174.4;424.8;89.0;263.4;216.2;-839.1;532.6;627.4;39655.3
986;Röthenbach b.H.;0.0;244;26;19;;-750009.6;469.7;507.6;931.9;531.9;166.8;34.2;0.00;0.00;0.00
904;Röthenbach i.E.;1272.0;245;23;21;;206.8;139.7;240.1;121.6;113.7;69.4;160.6;328.0;214.5;112.7
905;Rüderswil;2405.0;245;23;19;;15796.4;-6803.2;99.7;191.8;1760.2;367.8;56.0;308.8;302.9;614.2
420;Rüdtligen-Alchenflüh;2179.0;245;6;13;404;104.4;373.2;345.6;320236.2;158.1;128.5;698.5;483.1;389.2;96.1
880;Rüeggisberg;1855.0;246;22;21;;212.8;84.4;186.2;107.0;235.5;-249.6;59.0;132.6;136.1;113.7
956;Rüegsau;3062.0;245;25;20;;775.6;187.0;64.5;97.6;360.5;207.5;164.8;48.4;154.4;91.5
881;Rümligen;450.0;246;22;20;;250.6;176.9;580.3;713.8;357.5;-1160.4;192.4;181.6;-1.0;74.5
853;Rüschegg;1689.0;246;21;20;;332.8;-696.0;314.9;49.9;79.5;37.4;216.0;573.0;2579.2;120.6
393;Rüti b.B.;835.0;243;5;16;;335.3;174.7;89.5;41.4;76.0;287.3;962.4;640.0;199.4;235.8
422;Rüti b.L.;162.0;245;6;15;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
882;Rüti b.R.;0.0;246;22;21;;99.1;73.8;400.1;229.7;-341.2;111.6;60.6;0.00;0.00;0.00
340;Rütschelen;564.0;244;2;19;;-91.6;11090.6;223.4;95.3;1252.5;73.8;7.0;511.5;66.4;141.9
843;Saanen;7240.0;248;20;6;;104.5;78.4;96.7;72.4;122.1;249.0;108.6;120.1;138.5;147.9
746;Safnern;1881.0;242;16;14;371;277.2;333.6;95.8;306.1;197.6;84.0;20.0;74.5;227.5;210.3
706;Saicourt;600.0;241;15;20;;2857.3;132.4;6.2;19.2;242.7;1695.4;189.6;301.3;56.0;202.0
443;Saint-Imier;4802.0;241;7;4;;192.5;45.6;62.5;148.1;133.7;69.5;106.5;75.1;21.3;65.3
707;Saules;153.0;241;15;19;;52.8;33.7;493.5;10409.4;0.00;89.7;-5.9;160.2;3137.5;132.1
591;Saxeten;101.0;250;11;19;;-14.4;-10.8;-13.6;-216.2;-32.7;163.6;63.0;2.1;64.0;549.8
549;Schalunen;366.0;246;9;11;351;584.1;325.6;440.2;81.9;286.8;79.0;-98.0;-601.9;0.00;20.3
906;Schangnau;925.0;245;23;21;;101.2;123.2;52.0;93.8;57.2;236.5;42.1;84.7;123.7;164.9
786;Schattenhalb;600.0;250;18;8;;203.0;25.1;4.6;158.5;-1035.7;362.8;174.2;217.1;90.6;161.7
708;Schelten;40.0;241;15;21;;-25.0;-205.7;-61.6;-364.8;-497.4;98.5;108.2;1039.9;-2962.3;438.9
550;Scheunen;84.0;246;9;21;;-1471.7;5.7;9.1;0.00;-159.3;0.00;12.7;94.7;0.00;0.00
747;Scheuren;440.0;242;16;14;371;462.8;86.6;85.6;-215.0;-14.2;55.1;35.0;46.2;682.0;288.5
624;Schlosswil;657.0;246;12;15;;0.9;525.6;122.4;148.4;-3.2;285.3;161.1;1527.7;371.7;-20413.5
748;Schwadernau;651.0;242;16;14;371;384.3;496.7;156.5;129.3;106.4;54.6;183.0;58.4;68.9;1171.9
592;Schwanden b.B.;603.0;250;11;15;;0.00;196.0;641.4;169.8;172.8;250.2;220.0;169.8;75.2;511.2
855;Schwarzenburg;6711.0;246;21;4;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.7
341;Schwarzhäusern;485.0;244;2;15;;-0.7;81.5;531.8;-122.2;1298.4;47.4;48.9;-15.2;-57.4;28.9
937;Schwendibach;254.0;247;24;15;;3078.4;184.2;97.0;246.5;778.8;184.3;931.8;193.0;-8408.0;7561.2
311;Schüpfen;3530.0;243;1;11;351;45.8;314.8;211.9;551.2;426.6;133.6;740.6;144.9;170.8;207.5
988;Seeberg;1389.0;244;26;20;;258.4;302.2;93.1;104.6;1249.5;167.8;47.5;104.0;60.4;164.7
312;Seedorf;2987.0;243;1;20;;100.0;115.0;66.3;91.6;154.8;144.0;315.0;114.7;65.3;80.0
709;Seehof;71.0;241;15;21;;0.00;0.00;0.00;0.00;147.9;102.9;98.0;1969.7;0.00;0.00
883;Seftigen;2110.0;247;22;14;942;53.3;38.1;111.4;293.0;175.1;601.6;157.8;205.5;174.0;96.9
907;Signau;2749.0;245;23;19;;0.00;191.4;207.9;224.4;149.7;203.9;196.4;157.2;114.5;88.3
938;Sigriswil;4633.0;247;24;7;;96.1;84.1;101.3;163.3;177.5;206.0;224.6;403.3;176.8;96.2
499;Siselen;580.0;243;8;20;;339.0;251.4;379.4;114.7;1196.5;147.4;811.1;40.3;219.2;389.3
444;Sonceboz;1804.0;241;7;18;;0.00;325.2;77.6;-761236.5;109.9;164.2;198.3;131.8;-170.3;322.1
445;Sonvilier;1192.0;241;7;19;;1171.6;403.5;279.7;75.2;126.1;571.8;101.0;139.4;1241.1;48.1
710;Sornetan;131.0;241;15;21;;0.00;0.00;138.5;26.2;-133.8;-616.0;388.4;1393.2;231.2;213.7
711;Sorvilier;268.0;241;15;19;;4.9;33.8;144.0;-3092.8;691.2;115.4;123.6;-906.9;578.9;1157.2
712;Souboz;134.0;241;15;21;;20.8;58.2;5.5;-14.4;1150.8;34.7;-156.7;131.6;262.4;206.7
768;Spiez;12477.0;249;17;12;942;0.00;184.3;97.7;67.9;83.8;177.0;133.0;177.2;388.8;144.5
793;St. Stephan;1379.0;248;19;20;;196.2;311.7;219.8;242.1;473.2;403.2;151.4;192.2;108.6;61.2
939;Steffisburg;15423.0;247;24;13;942;103.2;200.4;105.5;89.0;142.6;244.4;130.2;338.2;113.9;254.0
358;Stettlen;2891.0;246;3;10;351;30.7;724.2;205.9;65.6;-34.5;-31.8;59.8;53.1;71.2;-3864.9
749;Studen;2837.0;243;16;13;371;86.6;62.6;277.9;303.7;100.1;57.7;355.9;93.6;96.8;2699.6
957;Sumiswald;5039.0;245;25;19;;357.0;103.7;421.9;651.8;343.0;237.8;148.3;176.7;171.2;122.3
750;Sutz-Lattrigen;1352.0;242;16;14;371;1038.9;233.8;101.0;29.4;171.2;741.8;148.8;329.0;195.7;47.0
713;Tavannes;3542.0;241;15;18;;270.4;242.3;151.7;338.8;122.6;197.5;201.6;327.6;101.8;98.3
940;Teuffenthal;168.0;247;24;21;;435.0;235.2;435.7;836.4;1820.6;-3491.8;-881.0;143.0;-3482.6;349.9
941;Thierachern;2302.0;247;24;14;942;305.2;413.3;28.8;74.8;632.2;263.4;27.3;127.9;932.9;193.7
942;Thun;42623.0;247;24;2;942;0.00;0.00;0.00;0.00;0.00;148.3;160.0;300.9;184.4;227.9
342;Thunstetten;3063.0;244;2;17;;64.2;59.1;9.2;-2075.0;2730.0;159.6;257.3;66.9;65.2;101.4
989;Thörigen;1027.0;244;26;15;;333.5;0.00;1462.6;8319.9;1361.1;104.4;621.5;1328.7;89.8;61.4
884;Toffen;2457.0;246;22;11;351;36.6;116.6;278.2;319.9;38.6;148.4;417.4;164.3;113.0;251.0
958;Trachselwald;1024.0;245;25;21;;639.1;597.9;1650.0;226.2;149.4;318.6;279.7;420.5;620.9;327.6
446;Tramelan;4248.0;241;7;18;;168.2;239.5;141.5;141.0;163.9;115.9;174.2;134.2;65.4;86.1
500;Treiten;441.0;243;8;21;;277.6;59.7;143.5;273.5;157.1;342.7;1246.3;575.2;84.0;50.7
631;Trimstein;508.0;246;12;11;351;-1647.4;0.00;2052.7;777.5;492.0;12627.1;274.2;56.7;646.6;244.0
908;Trub;1377.0;245;23;21;;202.1;117.3;96.0;-385.3;464.9;220.6;133.5;116.8;126.9;157.5
909;Trubschachen;1392.0;245;23;19;;407.5;1558.1;355.0;142.0;779.4;176.8;91.2;177.6;287.1;44.8
501;Tschugg;449.0;243;8;8;;181.6;279.8;1093.1;6997.4;11.5;-46.4;-173.3;76747.6;170.5;68.0
753;Twann;0.0;242;16;20;;2191.8;328.2;107.8;55.1;529.0;400.1;858.0;104.8;0.00;0.00
756;Twann-Tüscherz;1138.0;242;16;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50.1;153.4
625;Tägertschi;418.0;246;12;21;;759.4;52.2;782.9;210.7;-275.0;777.9;1808.5;219.7;-12997.5;51.9
751;Täuffelen;2655.0;243;16;17;;335.5;250.0;82.7;31.6;758.8;1559.3;677.1;57.8;33.7;22.3
752;Tüscherz-Alfermée;0.0;242;16;5;371;180.7;124.5;69.3;235.9;16.0;96.2;240.5;11.1;0.00;0.00
943;Uebeschi;692.0;247;24;15;;67.8;2600.6;219.4;-43.2;-177.2;175.5;127.4;7343.4;88.3;265.5
944;Uetendorf;5946.0;247;24;12;942;79.7;62.4;62.0;152.0;112.6;220.2;373.1;385.5;173.1;92.7
945;Unterlangenegg;903.0;247;24;21;;-70799.9;251.0;-994.4;118.3;275.8;520.0;328.0;175.0;58.3;197.3
593;Unterseen;5487.0;250;11;12;;123.1;448.1;584.2;893.0;240.6;209.9;208.0;86.3;110.2;144.9
343;Untersteckholz;0.0;244;2;21;;-101.1;275.7;23.8;17.5;-1160.1;33.4;388.5;61.3;0.00;0.00
344;Ursenbach;908.0;244;2;19;;27.8;275.9;310.9;141.8;1812.9;28.0;108.3;66.6;43.9;22.4
551;Urtenen;5665.0;246;9;9;351;0.00;505.5;375.2;469.4;69.4;118.4;188.4;84.3;118.6;239.9
885;Uttigen;1809.0;247;22;14;942;145.0;42.2;987.8;1186.5;26.1;37.0;16.2;361.5;7407.2;92.8
552;Utzenstorf;4123.0;245;9;17;;628.6;172.7;219.4;249.6;135.3;225.2;76.9;24.5;178.3;135.7
447;Vauffelin;411.0;241;7;14;371;-175.1;1568.3;1049.6;1016.7;86.7;-2811.8;0.00;652.2;1466.1;1816.1
359;Vechigen;4653.0;246;3;11;351;-400.0;5068.1;118.4;24.7;107.8;291.4;39.8;128.6;383.5;173.4
448;Villeret;895.0;241;7;18;;5.1;318.6;102.8;199.5;46.3;-45.8;240.5;215.4;1376.2;224.6
502;Vinelz;821.0;243;8;15;;143.4;143.8;76.8;227.8;129.1;-2724.2;119.5;214.1;262.4;63.2
946;Wachseldorn;232.0;247;24;21;;321.0;80.2;508.0;364.9;47.8;76.4;-236.7;-1611.5;118.8;612.7
854;Wahlern;0.0;246;21;4;;0.00;259.2;573.1;122.2;150.9;325.8;193.2;168.9;153.3;0.00
888;Wald;1191.0;246;22;8;;0.00;0.00;2053.7;72.1;-974.1;202.0;468.1;9809.6;96.4;30.0
626;Walkringen;1828.0;246;12;20;;-0.5;116.6;-3518.4;162.1;810.7;248.6;46.7;116.2;37.4;171.8
990;Walliswil b.N.;204.0;244;26;16;;309.0;158.7;197.3;63.8;186.3;108.1;153.5;556.6;0.00;4367.5
991;Walliswil b.W.;567.0;244;26;15;;43.6;47.0;67.4;-679.5;9125.4;-1803.3;60.4;219.0;163.5;1660.9
754;Walperswil;938.0;243;16;19;;51.3;54.4;631.3;868.6;1471.7;196.9;138.9;130.4;33.3;155.4
959;Walterswil;539.0;244;25;21;;188.9;46.3;-37.0;357.9;467.3;-29.3;-16.4;28.8;3.0;-70.1
992;Wangen a.A.;2088.0;244;26;17;;0.00;122.9;44.9;287.3;359.6;172.2;110.0;26.4;54.2;258.0
993;Wangenried;395.0;244;26;16;;2079.8;419.6;0.00;-836.6;-1545.2;278.2;1.0;480.9;181.6;303.4
994;Wanzwil;0.0;244;26;18;;154.4;2769.8;0.00;0.00;1471.2;-7936250.0;0.00;0.00;0.00;0.00
886;Wattenwil;2692.0;247;22;17;;50.2;45.8;61.0;196.3;119.4;61.4;99.0;108.9;63.5;335.6
394;Wengi;612.0;243;5;20;;172.8;1864.2;5403.6;716.8;616.4;508.6;93.2;1572.4;-391.5;21.8
632;Wichtrach;4018.0;246;12;10;351;0.00;0.00;273.4;127.0;84.8;103.2;254.0;94.3;417.9;107.0
995;Wiedlisbach;2191.0;244;26;8;;3255.0;293.1;571.8;332.6;733.1;80.4;28.2;58.2;139.0;93.8
553;Wiggiswil;100.0;246;9;21;;0.00;-357.3;0.00;582.0;50.6;417.0;35.8;0.00;-452.3;72.2
594;Wilderswil;2487.0;250;11;6;;142.6;230.6;124.4;42.4;89.0;263.8;168.8;259.9;144.8;152.3
554;Wiler b.U.;817.0;245;9;15;;69.2;177.7;222.6;60.0;74.2;110.1;889.4;3051.1;104.8;223.8
671;Wileroltigen;390.0;246;14;21;;126.9;-2702.5;108.4;176.9;-25.4;59.1;0.00;0.1;-41.0;0.00
423;Willadingen;201.0;245;6;15;;-11.3;2268.4;0.00;0.00;650.8;264.4;8.0;34.0;-39.7;83.4
769;Wimmis;2413.0;249;17;17;;335.8;102.1;29.1;253.5;164.4;204.6;128.7;88.2;310.8;107.1
360;Wohlen b.B.;8877.0;246;3;11;351;37.9;95.8;269.0;181.3;72.6;98.1;121.0;171.9;635.2;249.9
996;Wolfisberg;198.0;244;26;16;;-11.7;185.6;339.0;80.4;-16.6;97.6;78.8;95.2;-246.1;31695.2
627;Worb;11236.0;246;12;10;351;418.5;467.6;-321.6;132.6;68.2;119.6;41.9;91.6;64.7;33.8
755;Worben;2288.0;243;16;8;371;0.00;192.0;442.4;18.0;12.0;-2.3;346.0;171.7;372.4;101.2
345;Wynau;1551.0;244;2;15;;127.3;189.1;172.1;278.8;304.9;50.8;68.4;73.3;20.6;10.7
424;Wynigen;2014.0;245;6;20;;0.00;177.5;88.7;57.3;1130.0;66.6;136.1;63.2;207.7;102.7
960;Wyssachen;1161.0;244;25;19;;613.1;253.1;1017.0;75.0;-10325.6;366.3;18.9;77.1;32.8;-157.4
555;Zauggenried;316.0;246;9;20;;5299.3;75.5;61.0;33133.0;138.3;583.0;1042.6;1422.2;851.8;79.9
556;Zielebach;329.0;245;9;14;;436.8;793.7;0.00;35.1;0.00;0.00;2111.0;1446.4;138.0;834.4
887;Zimmerwald;0.0;246;22;21;;49.7;1395.8;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
361;Zollikofen;9792.0;246;3;9;351;64.5;167.4;220.3;128.8;151.4;145.3;173.3;77.6;207.2;728.7
557;Zuzwil;578.0;246;9;15;;2.7;18.8;274.7;253.5;176.4;233.6;252.1;48.3;101.4;93.4
794;Zweisimmen;2998.0;248;19;4;;57.6;42.6;81.0;117.5;161.3;293.7;211.3;173.5;119.0;67.2
947;Zwieselberg;280.0;247;24;16;;9886.2;791.4;190.0;322.1;161.3;-5585.8;-23.2;-288.4;653.2;181.6
628;Zäziwil;1591.0;246;12;15;;826.6;111.0;315.4;224.1;721.4;361.6;760.8;56.2;223.9;-743.2

