K4 ZBA Zinsbelastungsanteil;;;;;;;;;
439;Péry;1359.0;241;7;15;;1.6;1.4;1.0;0.2;0.2;-2.5;0.00;0.3;-4.1;-0.0
309;Radelfingen;1176.0;243;1;16;;-1.4;-1.4;-2.5;-1.8;-1.8;-1.5;-0.8;-3.2;-1.0;-0.6
310;Rapperswil;2129.0;243;1;20;;-2.2;-3.2;-3.1;-2.4;-3.1;-3.4;-3.8;-3.9;-3.4;-3.6
715;Rebévelier;47.0;241;15;22;;-13.4;-9.6;-6.0;-9.7;-9.9;-9.1;-11.9;-9.2;-9.5;-10.3
703;Reconvilier;2213.0;241;15;18;;0.2;1.0;0.7;0.7;-0.0;0.3;-1.9;-1.4;-1.3;-1.4
567;Reichenbach i.K.;3452.0;249;10;19;;1.3;1.5;0.7;0.8;2.3;3.0;1.4;0.6;3.9;1.0
336;Reisiswil;191.0;244;2;21;;-0.0;-0.6;-1.2;-1.4;-1.4;-0.5;-4.5;-3.6;-2.8;-3.2
441;Renan;838.0;241;7;20;;3.9;3.6;2.3;3.8;4.7;2.2;4.8;5.5;5.4;4.1
767;Reutigen;963.0;247;17;20;;1.0;-0.3;0.3;-1.0;-1.5;-1.2;-2.3;-1.9;-2.2;-2.5
879;Riggisberg;2406.0;246;22;8;;1.4;1.8;1.0;0.2;0.2;0.00;0.1;0.5;-0.0;0.0
590;Ringgenberg;2523.0;250;11;14;;3.9;2.4;1.4;0.9;0.0;-0.2;-0.1;-0.5;-0.3;-1.5
704;Roches;228.0;241;15;22;;4.6;5.9;3.1;4.0;2.2;4.1;4.4;1.1;1.4;-0.8
337;Roggwil;3865.0;244;2;17;;0.4;0.1;-0.1;0.00;-0.4;-1.6;-3.1;-2.4;-2.9;-2.8
338;Rohrbach;1431.0;244;2;16;;1.5;1.4;0.6;0.9;-0.1;-1.6;5.6;-1.4;-1.0;-1.4
339;Rohrbachgraben;423.0;244;2;21;;1.0;1.3;1.7;1.8;0.6;1.7;1.5;-0.5;-0.2;0.5
442;Romont;205.0;241;7;16;;-2.5;-4.3;-3.5;-2.7;-4.0;-3.8;-5.3;-3.4;-3.8;-3.8
623;Rubigen;2865.0;246;12;11;351;5.2;4.2;3.9;3.7;0.6;0.4;1.4;0.1;0.4;-0.2
421;Rumendingen;77.0;245;6;8;;-12.1;-11.2;-10.0;-13.5;-14.0;-11.9;-13.5;-10.9;-9.0;-8.8
987;Rumisberg;476.0;244;26;15;;0.9;0.0;-0.9;-1.1;-2.0;-1.4;-0.9;-0.9;-0.7;-0.1
548;Ruppoldsried;259.0;243;9;16;;0.7;-0.2;-0.6;-2.3;-1.8;-1.8;-1.8;-1.3;-1.4;-1.7
986;Röthenbach b.H.;0.0;244;26;19;;-4.4;-4.2;-6.2;-3.7;-1.8;-6.0;-6.7;0.00;0.00;0.00
904;Röthenbach i.E.;1272.0;245;23;21;;-0.8;-0.7;-0.4;-0.9;-0.8;-0.8;-0.6;-0.7;-0.1;-0.5
905;Rüderswil;2405.0;245;23;19;;-0.9;-1.7;-2.4;-2.4;-2.1;-2.4;-2.6;-1.5;-2.6;-2.0
420;Rüdtligen-Alchenflüh;2179.0;245;6;13;404;-0.2;-0.2;-0.9;-1.4;-1.6;-8.8;-8.1;-7.3;-7.2;-6.7
880;Rüeggisberg;1855.0;246;22;21;;1.0;0.8;0.4;0.3;-1.9;-1.9;-1.8;-1.5;-0.4;-1.8
956;Rüegsau;3062.0;245;25;20;;1.7;1.5;5.9;1.2;0.6;1.2;-0.2;-0.1;0.4;-0.6
881;Rümligen;450.0;246;22;20;;1.3;0.6;1.2;-0.1;0.2;-0.7;-1.6;-2.1;3.2;-1.5
853;Rüschegg;1689.0;246;21;20;;1.4;0.8;1.0;0.4;0.9;-0.1;-1.0;-1.6;-2.4;-0.9
393;Rüti b.B.;835.0;243;5;16;;1.8;1.0;0.9;0.7;0.6;0.4;-0.0;0.2;-0.1;-0.1
422;Rüti b.L.;162.0;245;6;15;;-3.7;-4.2;-4.6;-4.4;-3.4;-3.0;-1.3;-2.4;-2.2;-2.1
882;Rüti b.R.;0.0;246;22;21;;0.5;0.2;-0.2;-0.3;-0.4;-0.2;-0.6;0.00;0.00;0.00
340;Rütschelen;564.0;244;2;19;;-8.4;-3.9;-5.4;-4.8;-3.6;-6.6;3.8;-3.3;-4.0;-4.1
843;Saanen;7240.0;248;20;6;;0.8;0.3;0.8;-0.1;0.5;-0.1;-0.8;-0.0;-1.1;-0.4
746;Safnern;1881.0;242;16;14;371;0.9;0.5;-0.6;-0.5;0.3;-1.1;-0.8;0.1;-0.3;-0.7
706;Saicourt;600.0;241;15;20;;-2.8;-3.2;-3.4;-3.6;-2.8;-3.3;-2.9;-2.9;-2.7;-3.0
443;Saint-Imier;4802.0;241;7;4;;-0.0;-0.1;0.2;0.1;0.7;0.1;0.1;-0.2;0.4;0.3
707;Saules;153.0;241;15;19;;2.6;3.0;1.8;1.8;1.8;1.5;1.8;1.8;2.2;1.7
591;Saxeten;101.0;250;11;19;;7.7;-4.1;-3.4;-7.0;-3.4;-5.2;-4.2;1.8;-3.6;-2.3
549;Schalunen;366.0;246;9;11;351;-0.8;-1.4;-1.7;-0.5;-1.4;-3.4;-2.5;-2.2;-2.1;-2.5
906;Schangnau;925.0;245;23;21;;1.6;2.4;1.1;2.0;2.0;1.9;1.2;1.3;-0.2;-0.3
786;Schattenhalb;600.0;250;18;8;;-1.3;-0.8;-0.5;-0.1;0.2;0.0;-0.5;-0.2;-0.6;-0.4
708;Schelten;40.0;241;15;21;;-11.3;-16.3;-14.9;-12.2;-11.4;-15.0;-13.0;-24.4;-21.5;-20.5
550;Scheunen;84.0;246;9;21;;-4.2;-2.7;-0.7;-0.9;-1.3;-1.4;-1.3;-0.7;-1.1;-1.0
747;Scheuren;440.0;242;16;14;371;-2.3;-3.0;-3.7;-2.0;-1.4;-3.2;-2.1;-1.4;-1.1;-1.5
624;Schlosswil;657.0;246;12;15;;-5.2;-2.4;-3.7;-2.8;-0.7;-1.4;1.9;1.1;-1.7;2.0
748;Schwadernau;651.0;242;16;14;371;1.6;1.3;0.8;0.2;-0.6;-1.4;-1.3;0.1;-0.3;-0.2
592;Schwanden b.B.;603.0;250;11;15;;-4.8;-3.6;-3.3;-4.1;-4.2;-3.6;-4.6;-3.6;-4.3;-1.4
855;Schwarzenburg;6711.0;246;21;4;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.6
341;Schwarzhäusern;485.0;244;2;15;;-2.1;-2.0;-2.2;-2.0;-1.2;-4.1;-4.0;-3.9;-3.4;-2.5
937;Schwendibach;254.0;247;24;15;;-1.6;-2.7;-3.3;-3.1;-2.7;-4.2;-2.2;-4.2;-7.2;-5.0
311;Schüpfen;3530.0;243;1;11;351;1.8;1.5;0.1;0.1;-0.1;-1.1;-1.2;-1.2;-1.2;-0.4
988;Seeberg;1389.0;244;26;20;;0.9;7.2;-0.6;1.4;-0.3;-2.9;-3.4;-4.6;-2.7;-4.0
312;Seedorf;2987.0;243;1;20;;1.5;1.5;0.9;0.9;1.0;0.8;0.8;0.4;0.3;2.2
709;Seehof;71.0;241;15;21;;-4.9;-5.1;-5.5;-5.6;-1.7;-4.2;-8.8;-4.5;-7.2;-1.3
883;Seftigen;2110.0;247;22;14;942;-0.0;0.3;0.8;0.2;1.6;0.7;0.5;-0.2;-0.2;-1.0
907;Signau;2749.0;245;23;19;;2.4;2.0;1.8;1.3;1.0;0.7;0.6;1.0;0.6;0.7
938;Sigriswil;4633.0;247;24;7;;3.0;1.8;1.2;1.1;0.7;-0.1;-0.1;-0.0;-0.2;0.0
499;Siselen;580.0;243;8;20;;3.4;-0.5;-2.4;-2.7;-1.5;0.7;-1.2;-1.6;-1.2;-1.3
444;Sonceboz;1804.0;241;7;18;;2.0;1.7;1.1;0.3;0.6;0.6;0.0;0.5;0.1;1.2
445;Sonvilier;1192.0;241;7;19;;2.7;4.4;4.4;2.5;2.6;3.5;4.0;2.0;3.2;2.6
710;Sornetan;131.0;241;15;21;;-0.9;-3.4;-0.4;-1.3;-3.7;-3.0;-3.2;-4.2;-3.3;-4.8
711;Sorvilier;268.0;241;15;19;;6.2;5.3;3.1;2.4;0.2;0.4;2.3;1.9;1.5;-0.7
712;Souboz;134.0;241;15;21;;-7.3;-0.2;-6.6;-3.0;-1.9;-2.1;-2.9;-4.2;-4.9;-6.4
768;Spiez;12477.0;249;17;12;942;-1.1;-0.6;-1.0;-0.6;0.2;-0.7;-0.5;0.7;4.6;-0.6
793;St. Stephan;1379.0;248;19;20;;-2.1;-2.3;-2.1;-1.2;-1.5;-2.0;-3.4;-1.9;-0.7;-2.4
939;Steffisburg;15423.0;247;24;13;942;3.0;0.8;0.8;0.1;6.3;-0.2;-0.4;-0.4;-0.7;-0.8
358;Stettlen;2891.0;246;3;10;351;0.1;0.1;-0.2;0.3;-0.2;0.2;0.4;1.8;1.1;11.5
749;Studen;2837.0;243;16;13;371;1.5;-0.3;0.3;-0.3;-1.0;-0.1;-1.1;-2.4;-1.6;-1.5
957;Sumiswald;5039.0;245;25;19;;3.9;3.8;1.8;0.5;0.5;-0.1;0.2;0.8;-1.3;-1.6
750;Sutz-Lattrigen;1352.0;242;16;14;371;1.8;1.8;1.7;1.2;1.2;0.0;-0.3;0.0;0.0;-0.1
713;Tavannes;3542.0;241;15;18;;3.5;2.9;2.6;1.7;1.6;1.4;1.4;0.8;1.8;0.8
940;Teuffenthal;168.0;247;24;21;;-0.5;-0.6;-1.2;-2.0;3.0;-2.8;-4.0;-2.9;-2.2;-2.7
941;Thierachern;2302.0;247;24;14;942;1.6;0.9;1.3;0.8;0.7;1.0;0.3;0.0;0.2;0.2
942;Thun;42623.0;247;24;2;942;1.8;-0.6;1.5;0.4;-0.2;3.3;0.4;-0.2;1.9;4.4
342;Thunstetten;3063.0;244;2;17;;1.1;1.5;1.5;1.0;0.0;-0.6;-0.6;-1.0;-1.4;-1.3
989;Thörigen;1027.0;244;26;15;;0.6;0.2;1.6;-0.6;-0.6;-3.1;-2.8;-1.9;-1.8;-2.6
884;Toffen;2457.0;246;22;11;351;0.3;0.4;0.3;0.1;0.5;0.1;6.6;-0.1;0.2;-0.1
958;Trachselwald;1024.0;245;25;21;;-1.1;-1.1;-1.3;-1.9;-1.9;-1.6;-2.3;-2.2;-2.9;-1.2
446;Tramelan;4248.0;241;7;18;;1.6;1.2;0.7;0.6;1.4;0.1;1.2;-0.1;-0.6;-0.3
500;Treiten;441.0;243;8;21;;-15.9;-16.3;-11.0;-10.0;-4.4;-11.2;-10.1;-8.5;-4.3;5.0
631;Trimstein;508.0;246;12;11;351;-3.8;-5.3;-2.8;-2.1;2.2;-3.0;-3.1;-2.3;-1.8;-2.3
908;Trub;1377.0;245;23;21;;-3.1;-2.5;-3.3;-3.6;-1.5;-2.5;-2.0;-1.3;-2.9;-2.5
909;Trubschachen;1392.0;245;23;19;;3.0;2.9;2.0;1.3;0.9;0.2;6.0;-0.2;-0.6;-0.4
501;Tschugg;449.0;243;8;8;;1.2;-1.0;-1.2;-1.3;-1.3;-1.2;-1.1;-1.8;-1.9;-2.1
753;Twann;0.0;242;16;20;;-1.8;-2.0;-2.1;-2.0;-2.2;-8.8;-3.3;-3.2;0.00;0.00
756;Twann-Tüscherz;1138.0;242;16;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-2.7;-2.7
625;Tägertschi;418.0;246;12;21;;-0.8;-2.8;-0.9;-2.8;-4.6;-2.1;-1.7;-1.8;-3.0;-3.0
751;Täuffelen;2655.0;243;16;17;;0.1;0.0;-0.7;-1.4;-0.6;-1.7;-2.0;-1.8;-1.8;0.8
752;Tüscherz-Alfermée;0.0;242;16;5;371;-1.3;-0.8;-1.0;-0.8;-0.2;-0.6;-1.7;-1.2;0.00;0.00
943;Uebeschi;692.0;247;24;15;;-0.3;-0.9;-1.1;-1.0;-0.6;-0.9;-0.6;4.3;-0.3;-0.6
944;Uetendorf;5946.0;247;24;12;942;-1.7;-1.7;-1.6;-1.5;-1.0;-1.3;-1.5;-2.9;-2.1;-2.0
945;Unterlangenegg;903.0;247;24;21;;4.6;0.7;1.4;0.7;0.4;-0.2;0.4;0.5;-0.1;0.2
593;Unterseen;5487.0;250;11;12;;4.6;2.9;4.7;5.3;6.3;4.9;4.2;6.3;-0.9;0.8
343;Untersteckholz;0.0;244;2;21;;4.4;-7.0;-9.5;-7.7;-2.8;-12.5;-5.8;-4.7;0.00;0.00
344;Ursenbach;908.0;244;2;19;;-2.5;-1.5;-2.2;-2.0;-0.7;-5.8;-4.5;-5.6;-3.0;-3.4
551;Urtenen;5665.0;246;9;9;351;1.9;0.6;0.7;0.5;0.6;0.5;0.2;-0.2;-0.2;-0.9
885;Uttigen;1809.0;247;22;14;942;-0.5;0.5;-1.3;-0.5;-0.3;0.4;0.8;-0.0;-0.2;0.1
552;Utzenstorf;4123.0;245;9;17;;2.3;2.0;1.9;2.0;0.8;0.7;0.6;1.0;0.9;0.9
447;Vauffelin;411.0;241;7;14;371;0.9;0.4;0.3;-0.1;-0.6;-1.2;-2.1;-1.9;-2.2;-2.1
359;Vechigen;4653.0;246;3;11;351;-0.0;0.2;-0.0;-0.4;-0.5;-0.4;-0.5;-0.6;-0.2;-0.3
448;Villeret;895.0;241;7;18;;-1.3;4.6;24.3;-0.5;-0.9;0.1;0.4;5.7;8.7;4.0
502;Vinelz;821.0;243;8;15;;2.5;0.4;0.1;-0.4;-0.5;-0.5;-0.6;-0.9;-1.2;-1.5
946;Wachseldorn;232.0;247;24;21;;-1.6;-4.7;-3.7;-3.7;-4.6;-4.3;-4.2;-3.9;-4.6;-4.5
854;Wahlern;0.0;246;21;4;;2.0;1.4;1.2;0.2;0.2;-0.1;-0.3;-0.3;-0.5;0.00
888;Wald;1191.0;246;22;8;;0.00;0.00;-0.2;-0.0;-0.7;-1.5;-2.2;11.6;-2.1;-2.0
626;Walkringen;1828.0;246;12;20;;0.3;1.6;1.1;2.3;0.9;0.7;2.1;1.3;2.2;1.0
990;Walliswil b.N.;204.0;244;26;16;;-1.8;-2.0;-2.0;-2.4;-1.4;-2.7;-3.8;-3.9;-3.0;-3.0
991;Walliswil b.W.;567.0;244;26;15;;2.8;4.3;2.9;1.2;0.8;0.5;-1.0;-3.2;-6.3;-6.2
754;Walperswil;938.0;243;16;19;;3.0;1.6;-0.8;-1.0;-0.0;-1.5;-1.4;-1.4;-1.5;-1.2
959;Walterswil;539.0;244;25;21;;-2.6;-2.1;-2.0;-1.8;-2.0;-4.0;-4.3;-3.9;-3.3;-2.9
992;Wangen a.A.;2088.0;244;26;17;;-0.1;-0.8;-0.5;-0.3;-0.5;-1.3;-1.4;-1.6;-1.3;-1.0
993;Wangenried;395.0;244;26;16;;3.8;0.4;0.1;-1.0;-0.8;-0.2;-0.0;0.1;0.4;2.2
994;Wanzwil;0.0;244;26;18;;0.0;-0.3;-0.2;-0.5;-0.4;-0.8;-1.2;0.00;0.00;0.00
886;Wattenwil;2692.0;247;22;17;;1.3;1.8;1.9;1.8;1.8;1.4;1.5;1.3;1.1;0.9
394;Wengi;612.0;243;5;20;;-0.4;-1.3;-1.2;-1.2;-1.9;-2.6;-2.9;-3.3;-0.6;-4.6
632;Wichtrach;4018.0;246;12;10;351;0.00;0.00;0.1;0.0;-0.2;-0.2;-0.3;-0.8;-0.6;-0.8
995;Wiedlisbach;2191.0;244;26;8;;0.9;3.2;0.0;-0.5;-0.8;-1.6;-2.2;-1.6;-1.0;-0.5
553;Wiggiswil;100.0;246;9;21;;-6.2;-13.3;-8.6;-14.9;-15.4;-46.4;-18.3;-30.3;-11.1;-5.9
594;Wilderswil;2487.0;250;11;6;;0.9;0.7;0.5;0.1;1.1;-0.8;0.4;0.5;0.4;0.4
554;Wiler b.U.;817.0;245;9;15;;-2.7;-2.4;-2.0;-2.7;-3.1;-2.2;-2.7;-2.9;-2.9;-2.8
671;Wileroltigen;390.0;246;14;21;;-6.4;-6.4;-6.2;-4.0;-2.8;-6.9;-5.8;-5.2;-5.6;-5.9
423;Willadingen;201.0;245;6;15;;-4.1;-3.2;-4.0;-4.2;-5.0;-6.0;-3.8;-3.8;-4.2;-3.3
769;Wimmis;2413.0;249;17;17;;2.6;2.1;1.2;1.2;1.2;1.8;0.6;0.3;0.5;-0.1
360;Wohlen b.B.;8877.0;246;3;11;351;0.2;-0.4;-0.7;-0.7;-1.1;-0.8;-1.1;-1.2;-1.3;-1.4
996;Wolfisberg;198.0;244;26;16;;-1.5;0.5;-1.4;-1.3;-1.2;-1.3;-1.3;-3.2;-3.3;-1.5
627;Worb;11236.0;246;12;10;351;1.2;0.6;0.5;-0.0;-0.4;-0.4;-0.3;-0.1;-0.0;-0.2
755;Worben;2288.0;243;16;8;371;1.7;1.4;0.5;0.1;0.4;0.9;1.1;0.8;1.1;-0.2
345;Wynau;1551.0;244;2;15;;2.9;10.3;1.1;2.2;2.7;0.7;0.7;0.6;1.7;2.0
424;Wynigen;2014.0;245;6;20;;-1.9;-2.4;-1.3;-1.3;-1.4;-2.5;-3.0;-2.8;-2.2;-1.6
960;Wyssachen;1161.0;244;25;19;;1.9;1.9;1.0;1.1;0.6;-0.7;-0.2;-0.9;-0.7;-0.5
555;Zauggenried;316.0;246;9;20;;-4.1;-4.5;-3.9;-3.5;-3.6;-3.9;-4.6;-4.4;-6.2;-5.7
556;Zielebach;329.0;245;9;14;;-0.6;-1.7;-2.7;-1.7;-0.9;-0.9;-1.0;-2.6;-3.2;-1.0
887;Zimmerwald;0.0;246;22;21;;1.2;0.5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
361;Zollikofen;9792.0;246;3;9;351;0.5;-0.5;-0.2;-0.3;-0.9;-1.0;-1.5;-1.4;-1.5;-1.5
557;Zuzwil;578.0;246;9;15;;-0.8;-0.8;0.6;-0.8;-0.8;-1.5;-1.4;1.0;1.6;-0.3
794;Zweisimmen;2998.0;248;19;4;;-0.4;0.1;-0.2;-0.3;-0.2;-0.2;-1.1;-0.7;-0.7;-0.7
947;Zwieselberg;280.0;247;24;16;;-0.0;1.0;-0.6;-2.2;-4.1;4.2;-3.3;-3.1;-4.2;-4.1
628;Zäziwil;1591.0;246;12;15;;1.2;0.3;0.6;0.2;-0.2;-1.1;-1.4;-2.7;-2.4;-2.6

