K6 IA Investitionsanteil;;;;;;;;;
697;Malleray;1970.0;241;15;18;;16.2;18.6;18.2;10.0;8.9;5.4;11.1;8.1;3.0;20.0
587;Matten b.I.;3780.0;250;11;13;;8.5;6.1;10.8;11.2;15.0;6.1;5.3;8.5;22.7;20.6
543;Mattstetten;588.0;246;9;11;351;8.6;6.4;5.5;11.6;6.5;12.1;2.7;6.6;7.0;11.2
389;Meienried;53.0;243;5;20;;34.1;21.4;82.1;7.6;0.00;0.00;0.00;0.00;0.00;0.00
307;Meikirch;2344.0;246;1;11;351;18.7;6.8;11.8;4.8;5.1;5.0;9.1;3.5;6.4;5.4
390;Meinisberg;1292.0;242;5;15;;5.9;12.8;4.8;6.5;8.3;18.0;13.5;19.0;14.6;10.3
785;Meiringen;4581.0;250;18;7;;5.8;7.9;12.7;6.5;5.8;12.4;6.7;10.1;18.0;29.4
333;Melchnau;1567.0;244;2;19;;10.7;9.4;9.3;17.2;12.6;18.2;10.2;15.8;4.4;11.8
741;Merzligen;411.0;243;16;15;;5.5;8.9;7.1;6.9;4.9;6.2;5.0;7.7;5.4;6.9
615;Mirchel;578.0;246;12;16;;14.7;11.5;10.2;30.0;36.8;13.4;30.6;5.8;28.3;14.1
699;Monible;38.0;241;15;21;;0.00;6.8;0.00;0.00;0.00;18.4;54.3;12.1;0.00;0.00
437;Mont-Tramelan;120.0;241;7;21;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.5;5.4
544;Moosseedorf;3620.0;246;9;9;351;3.5;4.4;11.3;7.1;10.3;9.8;5.6;16.4;6.6;21.7
700;Moutier;7479.0;241;15;3;;6.0;8.8;8.2;8.6;10.1;10.8;11.9;12.0;9.6;11.1
356;Muri b.B.;12369.0;246;3;5;351;12.1;7.9;18.9;7.0;4.6;4.7;6.7;6.4;9.1;14.3
742;Mörigen;878.0;242;16;5;371;30.4;8.7;17.7;21.5;6.2;18.0;7.2;18.2;11.3;13.2
416;Mötschwil;142.0;245;6;22;;0.00;0.00;0.3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
668;Mühleberg;2668.0;246;14;20;;17.5;29.9;47.9;14.1;9.4;8.6;12.9;16.7;5.3;7.9
875;Mühledorf;248.0;246;22;20;;8.8;4.3;10.8;8.7;3.7;4.9;1.4;4.3;8.9;10.0
876;Mühlethurnen;1377.0;246;22;15;;9.8;14.2;35.9;25.4;13.0;12.6;11.9;20.1;9.3;18.7
545;Mülchi;234.0;246;9;16;;6.1;3.6;6.6;5.7;5.6;3.8;6.1;9.2;7.4;7.4
546;Münchenbuchsee;9703.0;246;9;9;351;14.4;15.5;12.6;13.8;16.0;14.3;11.2;4.6;5.8;5.8
669;Münchenwiler;468.0;246;14;15;;6.0;0.00;0.00;11.9;26.0;8.1;2.7;11.3;22.1;18.6
547;Münchringen;593.0;246;9;15;;19.5;6.6;6.9;5.9;19.9;2.7;15.3;6.1;6.2;0.00
616;Münsingen;10841.0;246;12;9;351;7.9;14.4;11.8;12.5;13.5;9.3;10.7;13.4;7.5;6.3
498;Müntschemier;1330.0;243;8;20;;19.5;5.8;17.1;18.0;7.0;6.9;10.6;16.0;9.0;9.4
670;Neuenegg;4913.0;246;14;11;351;13.6;7.3;3.8;14.6;19.1;14.0;15.0;13.4;14.1;12.0
743;Nidau;6816.0;242;16;12;371;8.1;4.6;7.9;7.5;5.9;3.3;2.0;6.0;7.3;8.5
981;Niederbipp;4211.0;244;26;17;;11.6;9.9;18.7;19.2;14.1;12.7;16.1;14.1;17.6;15.8
617;Niederhünigen;641.0;246;12;15;;4.5;16.7;17.0;32.0;9.9;15.3;10.4;5.9;6.1;29.6
877;Niedermuhlern;505.0;246;22;21;;28.6;16.8;8.7;4.9;3.8;5.8;4.7;0.7;3.3;1.6
588;Niederried b.I.;338.0;250;11;15;;9.6;12.6;3.5;10.5;17.6;44.2;40.8;50.0;24.5;34.4
308;Niederried b.K.;297.0;243;1;15;;21.9;28.3;7.4;3.2;23.7;1.6;8.3;2.3;9.4;3.2
764;Niederstocken;257.0;247;17;15;;3.1;2.8;5.9;6.8;7.4;3.4;17.8;15.8;4.7;6.9
618;Niederwichtrach;0.0;246;12;11;;0.00;25.2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
982;Niederönz;1554.0;244;26;15;;4.6;0.00;3.6;22.7;26.7;11.8;11.8;5.8;6.5;8.2
417;Niederösch;240.0;245;6;21;;2.4;9.4;5.4;3.9;1.1;15.3;33.3;11.8;6.1;12.9
724;Nods;742.0;241;13;20;;10.2;6.7;7.9;4.7;4.7;2.2;6.5;7.0;16.6;29.1
878;Noflen;260.0;246;22;21;;29.6;27.0;0.00;7.7;10.8;5.9;7.9;9.3;32.7;18.4
357;Oberbalm;869.0;246;3;21;;5.2;18.3;9.3;11.3;31.6;10.3;22.9;12.4;2.8;1.9
983;Oberbipp;1568.0;244;26;15;;8.0;13.6;13.2;7.2;8.6;7.2;11.7;11.3;6.9;12.2
418;Oberburg;2875.0;245;6;13;404;6.4;9.2;24.9;5.5;4.7;7.2;13.4;5.5;6.2;11.9
619;Oberdiessbach;3102.0;246;12;17;;4.9;6.4;8.6;8.7;12.2;8.7;13.5;11.0;6.4;12.1
934;Oberhofen;2354.0;247;24;14;942;20.5;27.8;0.00;22.4;17.3;18.3;17.3;13.2;9.3;13.1
629;Oberhünigen;326.0;246;12;21;;8.9;3.2;36.8;20.1;13.1;7.9;13.8;11.4;2.9;7.1
935;Oberlangenegg;486.0;247;24;21;;1.1;35.7;21.5;12.8;11.1;11.6;15.3;6.9;38.5;26.3
589;Oberried a.Br.-S.;479.0;250;11;17;;18.1;29.0;13.9;27.1;19.6;12.2;12.0;23.2;48.8;32.0
334;Obersteckholz;423.0;244;2;16;;11.7;9.6;1.1;6.6;0.3;11.2;7.4;6.5;9.8;6.4
765;Oberstocken;282.0;247;17;15;;0.6;8.1;5.7;18.9;8.2;1.1;2.7;1.3;7.5;6.3
620;Oberthal;781.0;246;12;21;;15.4;15.5;25.4;13.9;14.7;8.5;16.7;13.7;18.5;12.3
621;Oberwichtrach;0.0;246;12;10;;7.0;18.2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
391;Oberwil b.B.;809.0;243;5;16;;23.4;27.2;17.7;16.8;6.8;6.9;6.8;13.4;8.4;14.9
766;Oberwil i.S.;795.0;249;17;21;;24.0;13.5;21.2;11.3;6.4;19.6;27.1;34.3;5.8;34.9
984;Oberönz;0.0;244;26;15;;3.4;4.5;1.1;5.8;15.4;6.0;0.00;0.00;0.00;0.00
419;Oberösch;112.0;245;6;21;;14.0;28.3;14.2;0.00;0.00;5.0;49.6;16.4;3.8;15.8
985;Ochlenberg;586.0;244;26;21;;13.5;6.3;9.8;0.2;7.3;15.6;9.1;14.1;8.1;13.5
335;Oeschenbach;237.0;244;2;21;;16.5;8.1;5.8;6.0;28.4;12.0;10.2;6.6;14.8;3.4
622;Oppligen;669.0;246;12;15;;25.5;17.8;25.4;17.5;18.8;18.3;6.7;7.5;6.9;10.0
744;Orpund;2637.0;242;16;13;371;16.3;13.6;9.9;14.1;6.2;6.0;15.8;1.9;1.8;2.2
438;Orvin;1196.0;241;7;17;;4.3;1.1;6.9;0.00;6.2;7.8;1.9;7.5;19.3;15.5
363;Ostermundigen;15436.0;246;3;10;351;6.8;6.6;7.7;10.0;9.7;28.5;17.6;18.9;18.6;14.2
701;Perrefitte;471.0;241;15;15;;10.0;11.7;1.9;2.0;9.6;7.3;13.4;16.5;4.1;5.6
392;Pieterlen;3633.0;242;5;13;371;8.3;6.6;7.2;12.2;15.1;6.7;6.8;5.7;4.8;8.2
440;Plagne;364.0;241;7;14;371;3.0;1.4;3.3;1.4;0.0;18.4;6.2;21.1;12.7;13.7
936;Pohlern;278.0;247;24;15;;22.4;5.6;2.3;3.8;23.5;15.7;11.0;4.8;1.2;5.7
702;Pontenet;216.0;241;15;15;;16.4;-9.1;37.5;3.1;7.8;3.5;42.9;21.7;9.6;0.2
745;Port;3302.0;242;16;14;371;8.1;6.4;18.5;13.0;6.7;23.3;14.1;8.9;8.9;4.7
725;Prêles;908.0;241;13;17;;14.6;17.2;6.2;1.8;11.1;7.1;6.1;4.9;17.9;12.2
439;Péry;1359.0;241;7;15;;0.00;5.8;8.4;9.4;26.9;24.6;24.9;27.8;14.5;12.3
309;Radelfingen;1176.0;243;1;16;;6.5;3.8;5.8;11.1;11.8;11.2;22.9;18.2;14.8;11.8
310;Rapperswil;2129.0;243;1;20;;12.6;2.1;3.3;5.8;20.2;11.5;4.8;6.2;12.9;48.9
715;Rebévelier;47.0;241;15;22;;0.00;19.0;0.00;31.8;0.00;0.00;0.00;13.7;22.8;0.00
703;Reconvilier;2213.0;241;15;18;;4.5;6.5;14.0;5.4;3.2;5.6;9.7;9.0;17.0;18.0
567;Reichenbach i.K.;3452.0;249;10;19;;8.7;26.1;22.0;12.2;24.8;26.4;13.7;16.8;24.2;22.3
336;Reisiswil;191.0;244;2;21;;0.00;0.5;6.1;6.2;0.8;3.6;40.6;6.4;12.3;5.3
441;Renan;838.0;241;7;20;;11.6;21.6;29.7;23.0;22.9;28.3;32.2;21.4;22.8;14.2
767;Reutigen;963.0;247;17;20;;0.00;10.7;20.3;4.6;6.2;12.1;12.6;22.3;16.1;19.9
879;Riggisberg;2406.0;246;22;8;;18.2;12.2;8.4;8.9;14.8;25.3;31.6;29.1;13.0;11.9
590;Ringgenberg;2523.0;250;11;14;;4.8;5.8;4.1;4.9;11.1;13.5;16.3;25.3;36.5;18.8
704;Roches;228.0;241;15;22;;0.00;2.8;0.0;1.6;6.5;9.4;8.3;2.4;8.4;43.2
337;Roggwil;3865.0;244;2;17;;0.00;5.9;4.5;3.8;5.4;10.3;13.3;4.7;6.6;7.7
338;Rohrbach;1431.0;244;2;16;;6.5;8.0;6.8;8.6;12.2;15.6;13.7;17.8;12.5;21.7
339;Rohrbachgraben;423.0;244;2;21;;2.2;3.9;6.2;3.8;8.5;11.6;13.9;4.1;3.5;14.0
442;Romont;205.0;241;7;16;;7.2;20.6;5.6;5.2;11.1;30.5;17.7;8.1;0.00;2.1
623;Rubigen;2865.0;246;12;11;351;0.00;2.4;0.00;15.8;26.0;17.4;16.2;8.3;8.4;9.6
421;Rumendingen;77.0;245;6;8;;0.00;31.7;0.4;10.4;5.6;2.3;0.00;16.9;3.1;2.1
987;Rumisberg;476.0;244;26;15;;4.6;5.8;10.6;1.8;7.6;4.1;5.2;30.0;0.9;8.6
548;Ruppoldsried;259.0;243;9;16;;9.4;8.1;4.1;7.4;7.8;10.4;2.4;1.3;5.0;0.0
986;Röthenbach b.H.;0.0;244;26;19;;2.4;4.1;1.6;2.2;20.7;11.9;18.7;0.00;0.00;0.00
904;Röthenbach i.E.;1272.0;245;23;21;;21.1;16.9;15.2;15.5;20.2;28.3;18.6;6.8;15.2;19.9
905;Rüderswil;2405.0;245;23;19;;2.8;0.4;12.3;6.9;7.2;8.7;15.3;6.8;9.3;9.8
420;Rüdtligen-Alchenflüh;2179.0;245;6;13;404;11.2;12.9;6.5;4.9;5.6;13.2;2.2;2.9;2.6;10.0
880;Rüeggisberg;1855.0;246;22;21;;8.2;19.5;14.6;16.1;10.4;10.9;16.9;17.2;20.4;24.8
956;Rüegsau;3062.0;245;25;20;;3.1;8.5;18.0;15.3;12.0;12.6;18.5;27.3;15.0;19.3
881;Rümligen;450.0;246;22;20;;7.6;8.1;7.3;5.3;8.1;5.1;6.4;5.5;13.8;8.1
853;Rüschegg;1689.0;246;21;20;;5.6;4.4;4.3;19.6;17.1;35.1;13.2;8.0;13.8;23.0
393;Rüti b.B.;835.0;243;5;16;;3.9;4.8;13.2;11.1;5.3;9.0;1.8;2.2;7.2;3.5
422;Rüti b.L.;162.0;245;6;15;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
882;Rüti b.R.;0.0;246;22;21;;14.5;18.4;15.3;11.9;5.0;22.4;21.0;0.00;0.00;0.00
340;Rütschelen;564.0;244;2;19;;5.0;1.7;4.8;11.9;8.8;19.3;25.9;5.9;16.9;8.7
843;Saanen;7240.0;248;20;6;;28.6;35.6;30.6;44.3;26.8;22.2;34.3;28.6;24.7;21.8
746;Safnern;1881.0;242;16;14;371;9.0;9.1;11.0;10.2;10.8;17.0;13.8;10.7;4.8;5.7
706;Saicourt;600.0;241;15;20;;0.00;7.6;4.6;23.2;13.4;4.3;12.0;16.4;37.7;18.2
443;Saint-Imier;4802.0;241;7;4;;7.7;11.4;9.1;8.5;6.2;14.3;9.2;9.7;12.7;15.9
707;Saules;153.0;241;15;19;;17.9;25.0;2.9;0.2;0.00;12.4;11.8;8.4;0.4;12.4
591;Saxeten;101.0;250;11;19;;42.5;49.2;21.0;12.6;38.7;36.2;26.0;41.6;16.9;5.5
549;Schalunen;366.0;246;9;11;351;3.5;5.8;4.0;8.9;4.0;5.6;5.9;1.8;0.00;22.6
906;Schangnau;925.0;245;23;21;;21.6;11.1;26.7;25.4;36.4;15.4;32.5;25.4;23.0;21.2
786;Schattenhalb;600.0;250;18;8;;10.3;37.7;25.9;11.9;5.9;8.0;6.0;8.9;13.9;9.1
708;Schelten;40.0;241;15;21;;22.0;22.0;0.00;0.00;0.00;33.8;28.3;32.2;12.3;31.7
550;Scheunen;84.0;246;9;21;;1.3;84.3;0.00;0.00;0.00;0.00;31.6;28.4;0.00;0.00
747;Scheuren;440.0;242;16;14;371;3.5;12.2;11.3;2.4;18.7;14.7;22.6;19.9;5.3;5.7
624;Schlosswil;657.0;246;12;15;;41.9;1.7;9.2;6.9;11.6;6.4;6.3;35.0;4.4;1.0
748;Schwadernau;651.0;242;16;14;371;8.2;5.2;18.2;6.5;14.2;28.2;19.1;40.6;25.5;3.9
592;Schwanden b.B.;603.0;250;11;15;;0.00;20.3;11.8;18.6;10.8;16.9;17.5;24.1;26.1;11.6
855;Schwarzenburg;6711.0;246;21;4;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.8
341;Schwarzhäusern;485.0;244;2;15;;2.9;3.0;0.00;4.8;9.0;15.7;12.1;13.1;6.2;12.6
937;Schwendibach;254.0;247;24;15;;2.0;5.8;8.8;5.5;2.7;12.6;4.8;10.1;2.0;0.4
311;Schüpfen;3530.0;243;1;11;351;30.7;8.3;7.0;7.6;6.1;12.5;11.0;12.9;12.0;18.3
988;Seeberg;1389.0;244;26;20;;7.5;7.2;9.2;8.8;13.4;10.2;6.7;10.6;9.8;8.2
312;Seedorf;2987.0;243;1;20;;11.4;9.5;9.2;19.2;19.7;20.3;11.8;15.2;21.8;20.8
709;Seehof;71.0;241;15;21;;0.00;0.00;0.00;0.00;17.6;24.3;33.0;3.7;0.00;0.00
883;Seftigen;2110.0;247;22;14;942;16.2;17.3;7.1;5.9;7.4;8.6;10.8;12.5;13.0;14.2
907;Signau;2749.0;245;23;19;;0.00;8.7;13.5;13.5;13.4;10.5;9.9;13.0;20.7;20.1
938;Sigriswil;4633.0;247;24;7;;18.3;15.8;15.9;10.2;13.6;15.0;10.2;9.7;14.0;17.1
499;Siselen;580.0;243;8;20;;7.1;6.0;5.5;16.4;1.3;17.3;1.6;24.0;12.5;6.2
444;Sonceboz;1804.0;241;7;18;;0.00;7.6;24.0;9.7;24.1;18.2;15.3;16.2;30.9;13.5
445;Sonvilier;1192.0;241;7;19;;9.1;3.6;5.0;14.1;15.7;12.2;19.0;16.2;5.5;27.6
710;Sornetan;131.0;241;15;21;;0.00;0.00;15.0;53.3;2.3;0.7;4.5;1.8;10.7;17.6
711;Sorvilier;268.0;241;15;19;;41.5;44.4;33.8;0.00;5.7;32.7;26.5;31.8;8.6;8.9
712;Souboz;134.0;241;15;21;;18.3;18.0;62.2;20.2;42.3;14.6;4.6;8.3;11.2;8.8
768;Spiez;12477.0;249;17;12;942;0.00;6.8;7.3;11.3;9.0;6.9;9.0;9.0;6.0;9.1
793;St. Stephan;1379.0;248;19;20;;8.0;3.4;11.7;11.2;8.3;6.8;11.1;13.2;16.0;30.4
939;Steffisburg;15423.0;247;24;13;942;27.4;10.4;11.9;13.9;14.3;8.2;11.0;8.3;9.6;5.8
358;Stettlen;2891.0;246;3;10;351;12.2;5.5;11.7;15.6;14.1;7.1;6.9;24.6;6.7;4.5
749;Studen;2837.0;243;16;13;371;16.7;22.6;6.6;6.1;17.1;23.0;7.0;14.6;16.3;1.4
957;Sumiswald;5039.0;245;25;19;;3.7;7.0;4.6;2.8;5.2;7.0;7.6;9.6;10.1;11.3
750;Sutz-Lattrigen;1352.0;242;16;14;371;6.2;14.1;17.4;20.7;9.9;7.5;22.2;14.2;16.4;22.4
713;Tavannes;3542.0;241;15;18;;5.4;6.0;5.7;5.1;9.0;7.4;5.9;5.3;12.6;10.5
940;Teuffenthal;168.0;247;24;21;;3.7;25.7;5.0;6.0;10.7;31.1;13.6;27.7;-1.2;5.4
941;Thierachern;2302.0;247;24;14;942;11.7;12.7;32.0;21.0;10.8;17.5;28.6;23.1;12.1;7.2
942;Thun;42623.0;247;24;2;942;5.8;4.5;8.3;6.7;6.0;8.8;8.0;4.8;8.8;7.0
342;Thunstetten;3063.0;244;2;17;;9.3;6.8;6.0;1.5;2.9;9.2;2.9;14.5;8.9;13.9
989;Thörigen;1027.0;244;26;15;;2.3;0.00;0.7;0.2;7.0;10.9;5.9;1.8;9.3;14.9
884;Toffen;2457.0;246;22;11;351;27.5;9.6;13.0;6.5;31.6;23.2;7.1;16.2;14.7;11.7
958;Trachselwald;1024.0;245;25;21;;4.5;3.5;2.5;10.1;9.4;6.2;6.5;6.4;4.2;5.5
446;Tramelan;4248.0;241;7;18;;11.4;8.6;10.8;8.5;11.3;14.7;10.8;8.4;11.7;13.1
500;Treiten;441.0;243;8;21;;8.4;12.2;13.0;14.3;15.8;12.5;2.4;3.2;23.1;20.2
631;Trimstein;508.0;246;12;11;351;0.9;0.2;1.3;4.8;0.7;0.2;3.0;13.0;16.1;9.6
908;Trub;1377.0;245;23;21;;13.3;30.0;26.3;21.2;20.6;26.3;14.5;17.9;21.1;12.6
909;Trubschachen;1392.0;245;23;19;;17.2;10.8;17.3;21.1;21.7;18.0;15.0;28.0;8.1;24.6
501;Tschugg;449.0;243;8;8;;5.8;5.5;1.7;0.5;21.3;5.9;4.0;2.5;5.8;11.3
753;Twann;0.0;242;16;20;;2.6;5.1;4.8;12.2;3.2;7.8;3.0;9.0;0.00;0.00
756;Twann-Tüscherz;1138.0;242;16;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.0;8.6
625;Tägertschi;418.0;246;12;21;;1.3;16.8;8.3;11.1;12.6;9.4;4.1;13.1;2.2;12.7
751;Täuffelen;2655.0;243;16;17;;12.7;10.2;10.6;12.0;6.4;5.0;5.5;18.9;15.6;14.0
752;Tüscherz-Alfermée;0.0;242;16;5;371;7.8;6.1;10.5;6.4;25.5;12.8;3.8;34.3;0.00;0.00
943;Uebeschi;692.0;247;24;15;;14.3;2.8;7.9;14.2;2.5;6.6;6.1;1.7;8.1;7.9
944;Uetendorf;5946.0;247;24;12;942;13.7;19.2;23.1;13.7;14.5;8.1;4.4;4.3;6.6;13.9
945;Unterlangenegg;903.0;247;24;21;;7.3;4.9;4.8;14.5;9.7;4.1;4.5;8.8;38.9;13.4
593;Unterseen;5487.0;250;11;12;;8.8;3.3;3.6;2.6;7.8;12.0;8.9;17.8;21.4;10.9
343;Untersteckholz;0.0;244;2;21;;7.3;8.0;23.3;27.4;1.2;21.5;28.5;48.8;0.00;0.00
344;Ursenbach;908.0;244;2;19;;9.9;5.5;2.8;5.8;14.2;15.9;5.0;5.8;10.0;9.3
551;Urtenen;5665.0;246;9;9;351;0.00;5.3;6.3;4.8;9.2;7.5;5.3;8.7;10.5;8.7
885;Uttigen;1809.0;247;22;14;942;6.2;17.3;5.9;8.2;42.0;25.8;28.4;6.1;6.5;14.1
552;Utzenstorf;4123.0;245;9;17;;8.5;10.5;13.8;10.5;17.0;16.3;21.3;21.2;13.3;12.5
447;Vauffelin;411.0;241;7;14;371;1.8;0.9;1.4;21.8;13.7;0.0;0.00;2.7;1.0;1.1
359;Vechigen;4653.0;246;3;11;351;17.2;8.0;10.3;12.0;8.6;6.4;12.2;13.0;9.3;11.5
448;Villeret;895.0;241;7;18;;8.7;3.1;16.9;11.7;20.8;13.6;10.5;8.7;2.2;7.5
502;Vinelz;821.0;243;8;15;;9.9;8.5;12.2;7.9;13.8;3.9;10.4;12.7;9.6;30.4
946;Wachseldorn;232.0;247;24;21;;11.2;2.6;6.4;30.4;50.7;37.4;17.2;16.4;25.3;4.6
854;Wahlern;0.0;246;21;4;;0.00;10.5;5.2;11.1;8.5;6.2;7.9;13.2;8.4;0.00
888;Wald;1191.0;246;22;8;;0.00;0.00;2.8;25.1;11.9;21.8;9.5;8.3;15.4;24.8
626;Walkringen;1828.0;246;12;20;;30.2;17.2;5.7;16.0;13.4;9.2;23.2;16.2;34.5;13.7
990;Walliswil b.N.;204.0;244;26;16;;17.6;51.1;37.0;49.1;47.4;36.9;30.2;13.9;10.2;1.7
991;Walliswil b.W.;567.0;244;26;15;;14.6;6.4;17.7;1.4;1.6;0.00;8.0;5.0;9.4;0.7
754;Walperswil;938.0;243;16;19;;23.5;18.2;8.4;7.1;3.1;8.6;10.2;15.7;31.4;16.1
959;Walterswil;539.0;244;25;21;;5.2;21.7;13.3;3.0;12.6;8.9;4.7;20.2;8.0;1.1
992;Wangen a.A.;2088.0;244;26;17;;0.00;9.8;25.7;9.8;18.4;11.7;8.4;19.6;23.9;10.3
993;Wangenried;395.0;244;26;16;;4.6;5.1;0.00;1.9;0.00;15.5;39.1;2.2;14.0;5.3
994;Wanzwil;0.0;244;26;18;;3.3;1.0;0.00;0.00;3.4;0.00;0.00;0.00;0.00;0.00
886;Wattenwil;2692.0;247;22;17;;17.3;23.2;15.9;8.5;11.3;18.0;13.7;14.7;21.3;6.0
394;Wengi;612.0;243;5;20;;8.4;2.1;2.7;8.0;6.7;7.0;22.2;8.8;4.0;16.4
632;Wichtrach;4018.0;246;12;10;351;0.00;0.00;9.2;17.8;17.6;11.5;10.0;11.7;9.1;13.4
995;Wiedlisbach;2191.0;244;26;8;;0.5;3.5;4.1;6.0;8.3;19.2;21.2;12.7;10.2;16.4
553;Wiggiswil;100.0;246;9;21;;0.00;4.8;0.00;4.0;31.3;12.2;26.0;0.00;5.2;31.4
594;Wilderswil;2487.0;250;11;6;;15.2;10.9;17.1;37.5;36.7;14.6;17.9;12.6;18.4;15.9
554;Wiler b.U.;817.0;245;9;15;;24.1;15.9;11.8;26.0;18.0;15.6;3.9;0.8;15.3;20.0
671;Wileroltigen;390.0;246;14;21;;10.6;0.4;13.5;5.6;7.5;12.8;0.2;1.6;3.3;0.00
423;Willadingen;201.0;245;6;15;;9.2;1.6;0.00;0.00;2.4;7.6;7.2;28.6;16.9;5.6
769;Wimmis;2413.0;249;17;17;;7.3;10.6;12.2;13.2;16.1;14.5;32.1;23.6;16.4;18.9
360;Wohlen b.B.;8877.0;246;3;11;351;12.7;7.6;6.3;6.9;11.2;24.2;6.7;6.1;3.5;5.7
996;Wolfisberg;198.0;244;26;16;;38.5;12.5;3.3;2.4;18.0;8.3;8.2;8.6;4.1;0.2
627;Worb;11236.0;246;12;10;351;7.5;8.2;9.9;16.2;18.4;10.1;11.5;11.2;13.2;21.1
755;Worben;2288.0;243;16;8;371;0.00;12.6;6.5;18.6;7.9;5.4;6.6;9.9;7.2;10.3
345;Wynau;1551.0;244;2;15;;8.1;10.6;10.9;6.3;19.4;20.8;14.4;32.3;19.0;14.7
424;Wynigen;2014.0;245;6;20;;0.00;13.7;18.9;12.2;6.1;10.8;18.2;18.3;11.6;8.0
960;Wyssachen;1161.0;244;25;19;;4.6;4.6;1.1;6.4;1.0;15.8;20.8;25.8;22.2;3.3
555;Zauggenried;316.0;246;9;20;;1.7;10.2;7.6;0.1;16.1;3.0;1.0;2.0;1.9;6.7
556;Zielebach;329.0;245;9;14;;5.2;2.1;0.00;5.4;0.00;0.00;3.8;2.0;10.8;1.9
887;Zimmerwald;0.0;246;22;21;;36.8;35.3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
361;Zollikofen;9792.0;246;3;9;351;11.0;9.5;10.0;13.8;11.4;21.9;8.4;11.8;11.9;5.5
557;Zuzwil;578.0;246;9;15;;16.6;25.5;8.1;12.5;12.0;9.6;9.0;43.5;24.4;13.4
794;Zweisimmen;2998.0;248;19;4;;17.8;14.0;24.2;17.8;14.4;12.2;15.0;13.3;18.8;20.4
947;Zwieselberg;280.0;247;24;16;;12.9;16.9;28.8;7.3;31.4;2.8;8.5;5.7;1.3;6.1
628;Zäziwil;1591.0;246;12;15;;4.1;13.3;16.5;10.8;12.4;10.3;23.2;27.1;17.6;8.4

