K36 NPEV NettoA pro Einwohner allg. Verwaltung;;;;;;;;;
543;Mattstetten;588.0;246;9;11;351;381.16;382.28;342.09;349.53;369.64;407.19;435.27;434.19;372.68;397.34
389;Meienried;53.0;243;5;20;;592.33;520.44;527.53;507.55;529.93;519.79;796.32;608.83;598.62;596.91
307;Meikirch;2344.0;246;1;11;351;301.58;297.24;306.11;321.47;290.54;334.38;334.30;303.64;417.41;361.13
390;Meinisberg;1292.0;242;5;15;;366.82;349.81;349.92;358.72;340.56;389.35;401.30;371.05;379.51;367.54
785;Meiringen;4581.0;250;18;7;;228.56;223.59;244.31;260.13;262.82;277.22;278.65;296.15;324.91;313.83
333;Melchnau;1567.0;244;2;19;;293.62;284.52;300.92;309.35;387.15;341.41;359.61;345.46;320.64;314.71
741;Merzligen;411.0;243;16;15;;364.10;383.69;398.30;400.31;411.47;448.00;510.01;505.75;500.40;476.29
615;Mirchel;578.0;246;12;16;;236.31;237.06;238.29;212.99;206.71;233.73;239.51;245.89;229.21;207.01
699;Monible;38.0;241;15;21;;637.81;820.78;703.99;719.45;663.16;650.08;635.80;806.73;694.95;771.00
437;Mont-Tramelan;120.0;241;7;21;;333.74;304.99;284.73;292.31;311.62;394.82;319.71;438.90;419.71;407.85
544;Moosseedorf;3620.0;246;9;9;351;340.96;316.72;304.71;322.02;340.88;309.53;343.26;384.44;320.05;296.56
700;Moutier;7479.0;241;15;3;;233.57;235.98;224.48;205.22;210.95;210.20;219.82;211.79;212.41;242.82
356;Muri b.B.;12369.0;246;3;5;351;360.18;363.36;369.46;341.53;336.58;350.06;358.59;353.60;360.14;356.24
742;Mörigen;878.0;242;16;5;371;477.27;458.95;420.11;418.69;455.44;482.41;550.10;527.11;512.68;533.63
416;Mötschwil;142.0;245;6;22;;612.92;591.85;494.64;500.40;541.36;569.52;467.70;480.32;436.41;538.13
668;Mühleberg;2668.0;246;14;20;;313.04;300.89;315.23;318.04;353.81;345.24;386.73;433.95;583.01;520.10
875;Mühledorf;248.0;246;22;20;;653.29;609.47;637.50;609.65;624.96;601.50;623.73;651.98;623.91;627.46
876;Mühlethurnen;1377.0;246;22;15;;213.65;207.55;231.74;258.41;244.82;249.93;267.40;277.67;280.44;273.38
545;Mülchi;234.0;246;9;16;;387.29;406.39;404.66;433.42;415.44;418.92;450.30;449.30;512.47;492.53
546;Münchenbuchsee;9703.0;246;9;9;351;319.62;352.83;363.87;386.07;362.75;345.20;356.37;328.74;341.41;331.49
669;Münchenwiler;468.0;246;14;15;;412.28;420.38;437.60;444.54;457.61;500.61;481.47;471.86;463.47;441.79
547;Münchringen;593.0;246;9;15;;293.13;306.34;302.93;323.61;323.83;352.45;381.01;382.29;370.79;413.21
616;Münsingen;10841.0;246;12;9;351;349.16;369.79;394.48;438.81;449.58;479.89;505.61;533.35;539.35;523.79
498;Müntschemier;1330.0;243;8;20;;321.46;342.83;326.51;302.30;316.89;345.87;393.36;351.60;356.45;389.31
670;Neuenegg;4913.0;246;14;11;351;375.38;380.70;370.27;333.78;340.64;342.57;353.06;350.95;328.21;324.06
743;Nidau;6816.0;242;16;12;371;319.73;184.95;160.98;224.43;219.39;242.16;233.51;264.34;215.93;184.00
981;Niederbipp;4211.0;244;26;17;;247.90;201.21;271.64;263.01;267.41;287.57;305.64;316.70;314.90;316.81
617;Niederhünigen;641.0;246;12;15;;344.36;329.90;333.30;332.39;349.35;344.77;366.42;362.82;365.21;375.92
877;Niedermuhlern;505.0;246;22;21;;285.57;306.93;326.84;295.79;308.99;315.99;319.71;377.64;327.74;330.59
588;Niederried b.I.;338.0;250;11;15;;695.92;612.30;538.87;500.78;497.91;539.66;612.52;608.58;668.18;624.97
308;Niederried b.K.;297.0;243;1;15;;497.55;542.63;514.40;652.84;636.46;662.49;684.62;689.24;743.71;893.36
764;Niederstocken;257.0;247;17;15;;411.42;413.56;437.85;477.97;614.09;527.45;628.37;655.58;692.12;706.67
618;Niederwichtrach;0.0;246;12;11;;348.70;341.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
982;Niederönz;1554.0;244;26;15;;247.55;244.96;247.97;289.88;263.15;269.06;312.26;312.39;278.27;301.38
417;Niederösch;240.0;245;6;21;;379.35;364.87;349.03;337.77;421.87;389.09;438.65;399.46;367.40;405.03
724;Nods;742.0;241;13;20;;468.34;403.48;402.85;397.77;365.90;377.93;403.03;393.85;419.67;384.87
878;Noflen;260.0;246;22;21;;362.70;383.01;268.66;378.00;593.77;538.04;505.67;506.21;512.38;450.30
357;Oberbalm;869.0;246;3;21;;334.78;353.44;355.01;350.09;372.33;394.31;403.00;409.21;463.37;435.44
983;Oberbipp;1568.0;244;26;15;;315.38;332.02;367.86;339.61;347.55;341.16;362.56;465.30;540.07;447.57
418;Oberburg;2875.0;245;6;13;404;265.52;277.29;288.89;282.33;287.37;250.05;319.82;284.36;312.60;327.02
619;Oberdiessbach;3102.0;246;12;17;;349.15;328.52;263.72;270.35;273.25;263.07;280.68;304.92;304.18;298.81
934;Oberhofen;2354.0;247;24;14;942;473.80;466.47;455.96;444.14;455.77;431.19;448.50;483.03;492.02;475.10
629;Oberhünigen;326.0;246;12;21;;320.26;397.04;434.57;417.39;378.93;413.55;425.64;409.03;466.41;489.21
935;Oberlangenegg;486.0;247;24;21;;350.95;324.58;283.10;308.44;306.93;397.54;324.22;366.17;395.55;394.15
589;Oberried a.Br.-S.;479.0;250;11;17;;474.62;484.66;498.90;483.92;419.83;433.95;460.95;501.94;471.90;525.80
334;Obersteckholz;423.0;244;2;16;;468.65;518.49;486.97;494.02;512.96;538.24;539.96;606.52;588.94;581.31
765;Oberstocken;282.0;247;17;15;;500.07;521.31;513.42;521.50;495.17;439.89;427.64;441.07;459.59;496.05
620;Oberthal;781.0;246;12;21;;350.49;356.91;363.17;354.45;380.05;358.26;378.59;365.95;427.60;379.82
621;Oberwichtrach;0.0;246;12;10;;195.75;198.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
391;Oberwil b.B.;809.0;243;5;16;;380.77;358.91;348.68;297.39;315.22;316.34;342.20;353.66;348.63;344.79
766;Oberwil i.S.;795.0;249;17;21;;431.37;456.73;503.36;479.51;455.99;358.20;287.62;303.25;340.77;327.89
984;Oberönz;0.0;244;26;15;;349.88;292.13;295.00;297.25;266.39;290.35;0.00;0.00;0.00;0.00
419;Oberösch;112.0;245;6;21;;354.22;318.37;336.41;525.02;484.46;523.36;598.49;573.04;583.60;595.50
985;Ochlenberg;586.0;244;26;21;;335.27;327.23;357.77;363.97;325.55;352.83;346.05;418.26;436.58;346.61
335;Oeschenbach;237.0;244;2;21;;389.51;402.24;418.74;467.34;441.71;443.86;447.20;493.66;473.29;517.98
622;Oppligen;669.0;246;12;15;;299.24;310.57;315.98;308.76;335.15;322.00;326.42;377.49;312.91;296.20
744;Orpund;2637.0;242;16;13;371;288.30;268.35;258.25;230.13;228.28;251.93;277.18;288.78;312.91;320.68
438;Orvin;1196.0;241;7;17;;287.21;407.99;370.69;457.50;342.04;355.72;327.69;332.92;326.47;310.22
363;Ostermundigen;15436.0;246;3;10;351;352.52;351.17;335.36;342.08;357.80;350.55;391.53;379.18;406.10;388.46
701;Perrefitte;471.0;241;15;15;;343.23;285.82;327.64;217.11;289.36;286.11;269.99;363.68;361.68;364.03
392;Pieterlen;3633.0;242;5;13;371;305.96;323.59;322.23;321.81;302.00;337.39;330.07;321.33;331.97;364.59
440;Plagne;364.0;241;7;14;371;328.37;335.83;379.83;406.99;464.17;463.82;489.59;472.46;511.92;614.25
936;Pohlern;278.0;247;24;15;;480.82;506.89;527.72;622.78;648.83;591.94;616.45;627.11;603.50;727.98
702;Pontenet;216.0;241;15;15;;511.51;497.16;468.49;467.83;455.82;492.47;468.74;544.35;457.14;442.35
745;Port;3302.0;242;16;14;371;337.94;375.21;400.87;389.46;407.17;397.48;368.57;338.03;346.97;312.43
725;Prêles;908.0;241;13;17;;353.91;382.85;391.54;389.32;313.75;363.63;298.46;304.08;362.57;392.93
439;Péry;1359.0;241;7;15;;301.06;302.87;312.73;341.13;336.99;332.51;356.86;356.44;366.17;378.07
309;Radelfingen;1176.0;243;1;16;;305.25;285.80;238.83;345.89;288.77;292.96;282.98;295.99;295.27;313.35
310;Rapperswil;2129.0;243;1;20;;347.67;363.66;361.03;342.03;359.76;354.69;334.58;351.98;383.52;353.35
715;Rebévelier;47.0;241;15;22;;670.24;484.90;449.80;506.06;507.62;462.99;554.09;577.33;605.24;576.18
703;Reconvilier;2213.0;241;15;18;;228.35;267.24;286.72;306.30;321.59;301.27;318.82;311.79;317.15;328.39
567;Reichenbach i.K.;3452.0;249;10;19;;205.98;214.94;218.63;232.97;252.75;243.10;247.20;266.32;265.14;287.06
336;Reisiswil;191.0;244;2;21;;365.78;379.05;400.57;447.95;500.96;570.82;589.88;585.94;600.34;594.19
441;Renan;838.0;241;7;20;;375.23;380.34;417.06;402.23;392.87;402.21;420.97;410.46;428.91;478.70
767;Reutigen;963.0;247;17;20;;247.46;249.29;229.81;216.90;269.46;269.83;266.58;264.25;285.35;355.04
879;Riggisberg;2406.0;246;22;8;;300.32;337.22;311.26;323.07;332.48;325.30;394.73;382.40;358.18;374.80
590;Ringgenberg;2523.0;250;11;14;;220.07;250.28;256.33;267.22;257.56;271.09;270.66;279.74;274.47;307.02
704;Roches;228.0;241;15;22;;157.58;203.22;155.06;239.67;232.80;230.83;230.72;295.67;291.46;392.00
337;Roggwil;3865.0;244;2;17;;248.76;252.10;247.28;255.99;278.54;269.46;331.99;405.86;330.49;301.05
338;Rohrbach;1431.0;244;2;16;;236.59;235.42;232.73;227.44;233.89;267.54;308.07;326.77;327.55;339.41
339;Rohrbachgraben;423.0;244;2;21;;480.37;488.91;478.38;486.51;508.09;540.66;520.46;584.55;614.62;615.44
442;Romont;205.0;241;7;16;;462.97;460.14;449.85;461.15;524.92;601.61;633.52;752.12;768.18;748.92
623;Rubigen;2865.0;246;12;11;351;216.22;271.47;253.05;252.97;259.83;266.29;256.39;258.49;256.74;258.33
421;Rumendingen;77.0;245;6;8;;1912.21;1443.90;1430.81;1541.42;1382.30;1091.03;1185.39;1250.53;1284.09;1284.27
987;Rumisberg;476.0;244;26;15;;527.43;486.73;508.63;502.45;528.48;507.85;504.57;561.53;512.49;559.56
548;Ruppoldsried;259.0;243;9;16;;350.98;345.41;401.34;381.73;369.02;365.57;462.87;405.83;402.85;329.54
986;Röthenbach b.H.;0.0;244;26;19;;484.45;397.06;297.17;304.28;325.32;293.62;317.37;0.00;0.00;0.00
904;Röthenbach i.E.;1272.0;245;23;21;;316.88;318.08;332.71;337.35;340.61;346.53;348.10;358.09;349.83;365.53
905;Rüderswil;2405.0;245;23;19;;248.90;245.03;238.11;291.74;266.74;279.47;289.32;253.05;284.95;290.43
420;Rüdtligen-Alchenflüh;2179.0;245;6;13;404;244.89;264.61;268.71;262.24;287.49;266.57;264.84;296.93;317.32;278.80
880;Rüeggisberg;1855.0;246;22;21;;244.30;259.70;303.09;303.81;286.91;304.99;317.19;306.01;318.81;318.59
956;Rüegsau;3062.0;245;25;20;;226.26;263.60;274.20;262.89;271.01;281.16;274.93;290.98;296.41;297.23
881;Rümligen;450.0;246;22;20;;397.96;409.11;437.70;418.59;435.09;494.16;535.26;511.44;612.81;636.97
853;Rüschegg;1689.0;246;21;20;;255.41;280.22;299.11;278.43;290.80;290.68;313.18;320.32;336.81;322.42
393;Rüti b.B.;835.0;243;5;16;;387.50;377.87;475.18;316.27;329.42;356.82;331.13;393.76;373.47;392.90
422;Rüti b.L.;162.0;245;6;15;;494.12;465.95;520.42;535.88;578.28;587.86;578.61;565.01;608.70;609.63
882;Rüti b.R.;0.0;246;22;21;;372.89;418.21;450.62;451.77;441.53;450.03;588.10;0.00;0.00;0.00
340;Rütschelen;564.0;244;2;19;;319.90;329.94;378.66;333.81;385.31;414.73;457.00;415.95;412.10;471.07
843;Saanen;7240.0;248;20;6;;263.10;257.65;262.20;272.07;326.65;311.94;325.81;364.44;421.85;483.02
746;Safnern;1881.0;242;16;14;371;273.67;291.72;268.58;285.62;286.59;307.84;336.13;311.12;272.14;243.02
706;Saicourt;600.0;241;15;20;;320.85;334.14;262.83;286.76;300.31;327.07;340.82;345.67;338.44;350.71
443;Saint-Imier;4802.0;241;7;4;;260.89;285.00;286.50;288.83;270.00;297.97;284.93;281.30;298.13;298.89
707;Saules;153.0;241;15;19;;399.82;378.24;392.91;406.73;428.61;304.91;405.54;410.09;471.31;447.34
591;Saxeten;101.0;250;11;19;;403.53;410.52;419.69;549.63;703.77;774.00;686.40;742.88;753.56;633.00
549;Schalunen;366.0;246;9;11;351;475.00;431.32;430.28;436.97;450.38;550.33;522.28;581.76;424.62;462.02
906;Schangnau;925.0;245;23;21;;426.61;406.99;403.95;431.46;441.31;441.88;551.62;365.47;368.96;383.00
786;Schattenhalb;600.0;250;18;8;;472.68;517.97;479.14;467.59;481.82;515.99;541.82;565.53;569.27;616.39
708;Schelten;40.0;241;15;21;;426.84;385.48;434.09;327.94;548.78;333.06;414.80;476.13;598.55;627.35
550;Scheunen;84.0;246;9;21;;212.67;238.06;188.95;205.52;240.45;376.57;327.49;257.99;263.68;283.85
747;Scheuren;440.0;242;16;14;371;326.09;330.56;330.97;362.97;332.07;363.18;355.35;365.06;399.08;426.63
624;Schlosswil;657.0;246;12;15;;350.88;355.18;353.15;344.28;341.30;368.76;361.78;361.00;379.86;391.16
748;Schwadernau;651.0;242;16;14;371;386.16;369.99;415.61;430.12;420.61;424.18;471.80;539.25;506.04;462.51
592;Schwanden b.B.;603.0;250;11;15;;364.64;388.93;390.61;395.36;416.68;437.94;430.40;475.00;449.11;456.75
855;Schwarzenburg;6711.0;246;21;4;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;342.18
341;Schwarzhäusern;485.0;244;2;15;;455.77;448.22;437.50;427.32;429.72;382.11;482.45;452.88;452.87;452.09
937;Schwendibach;254.0;247;24;15;;470.38;576.00;615.46;516.00;490.89;555.53;532.91;567.53;553.97;575.52
311;Schüpfen;3530.0;243;1;11;351;280.18;276.45;290.24;301.59;278.05;281.74;293.64;290.17;294.44;294.58
988;Seeberg;1389.0;244;26;20;;267.13;280.88;280.17;282.37;282.06;306.48;360.97;354.11;386.62;357.64
312;Seedorf;2987.0;243;1;20;;273.33;293.49;330.44;274.04;274.64;267.54;291.54;295.31;288.31;315.64
709;Seehof;71.0;241;15;21;;273.29;168.53;211.35;246.42;520.85;438.55;338.75;548.56;717.04;669.74
883;Seftigen;2110.0;247;22;14;942;356.79;366.35;378.15;414.69;408.29;396.03;394.07;407.98;396.78;391.04
907;Signau;2749.0;245;23;19;;218.52;226.78;220.95;227.12;240.46;242.33;281.10;267.83;277.71;315.56
938;Sigriswil;4633.0;247;24;7;;322.33;328.70;339.50;333.19;334.57;362.16;365.77;352.32;346.47;359.66
499;Siselen;580.0;243;8;20;;310.65;328.16;368.31;380.41;386.56;389.52;394.21;394.41;391.22;455.18
444;Sonceboz;1804.0;241;7;18;;253.26;260.54;276.31;258.02;264.31;274.47;285.68;294.54;293.84;263.67
445;Sonvilier;1192.0;241;7;19;;223.62;247.79;230.61;217.02;218.29;239.48;272.47;305.32;311.42;312.50
710;Sornetan;131.0;241;15;21;;426.74;467.33;454.81;513.59;477.14;434.51;484.45;549.75;530.00;520.77
711;Sorvilier;268.0;241;15;19;;297.66;266.61;241.97;246.79;264.44;275.94;309.80;334.49;368.13;378.23
712;Souboz;134.0;241;15;21;;596.34;612.63;604.78;605.52;565.01;666.45;682.52;721.71;733.44;705.41
768;Spiez;12477.0;249;17;12;942;265.29;239.47;263.98;268.91;250.59;290.02;185.77;200.06;187.46;192.97
793;St. Stephan;1379.0;248;19;20;;441.35;343.56;334.50;346.96;376.03;422.46;397.10;401.04;442.49;440.17
939;Steffisburg;15423.0;247;24;13;942;347.84;349.03;340.87;329.87;306.58;299.43;287.54;299.40;313.94;311.89
358;Stettlen;2891.0;246;3;10;351;392.60;375.43;371.18;384.06;409.27;398.98;409.42;402.26;381.93;401.24
749;Studen;2837.0;243;16;13;371;350.76;311.80;351.19;336.05;309.78;315.34;318.76;336.28;346.02;343.42
957;Sumiswald;5039.0;245;25;19;;137.00;150.89;151.59;173.06;168.16;172.90;170.10;173.79;180.04;197.09
750;Sutz-Lattrigen;1352.0;242;16;14;371;334.61;344.01;421.16;384.20;347.56;375.42;372.94;374.49;381.34;385.08
713;Tavannes;3542.0;241;15;18;;178.26;181.44;172.87;186.74;188.24;190.78;211.81;207.48;210.92;212.18
940;Teuffenthal;168.0;247;24;21;;478.08;466.95;456.63;447.37;468.93;472.56;512.64;512.40;524.88;643.91
941;Thierachern;2302.0;247;24;14;942;366.83;310.89;300.89;314.70;300.00;297.58;319.83;318.32;308.16;304.95
942;Thun;42623.0;247;24;2;942;312.27;292.41;289.13;285.90;300.87;305.67;340.26;312.44;305.22;314.36
342;Thunstetten;3063.0;244;2;17;;376.27;345.61;345.83;338.82;324.85;379.40;349.93;368.82;337.99;369.56
989;Thörigen;1027.0;244;26;15;;293.67;300.13;298.47;286.06;282.10;290.80;284.70;319.34;302.91;358.50
884;Toffen;2457.0;246;22;11;351;313.74;300.23;301.31;298.11;314.72;292.85;298.62;356.09;363.68;335.52
958;Trachselwald;1024.0;245;25;21;;377.82;375.37;362.06;386.85;404.22;393.83;405.90;420.00;410.44;412.52
446;Tramelan;4248.0;241;7;18;;200.18;189.77;184.28;187.14;178.03;185.44;188.64;193.30;183.60;176.05
500;Treiten;441.0;243;8;21;;417.76;450.15;450.73;435.51;438.39;461.16;470.97;475.74;499.68;552.63
631;Trimstein;508.0;246;12;11;351;413.43;424.66;451.40;465.23;483.04;488.41;551.92;644.69;674.76;623.62
908;Trub;1377.0;245;23;21;;253.90;255.91;312.53;292.90;308.10;318.58;329.73;336.63;367.84;357.31
909;Trubschachen;1392.0;245;23;19;;228.93;272.54;259.26;256.90;261.57;276.12;295.88;309.29;312.55;333.22
501;Tschugg;449.0;243;8;8;;395.48;387.87;423.15;405.14;445.90;439.98;415.11;401.85;443.99;395.81
753;Twann;0.0;242;16;20;;530.27;521.60;594.67;602.69;557.21;451.41;504.09;549.95;0.00;0.00
756;Twann-Tüscherz;1138.0;242;16;20;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;539.01;463.12
625;Tägertschi;418.0;246;12;21;;368.23;343.53;356.77;381.88;324.60;345.20;406.60;420.95;472.95;453.69
751;Täuffelen;2655.0;243;16;17;;320.85;308.78;298.51;281.45;311.50;337.08;319.22;383.15;356.78;351.91
752;Tüscherz-Alfermée;0.0;242;16;5;371;694.27;665.94;773.81;788.91;849.31;719.73;645.78;751.94;0.00;0.00
943;Uebeschi;692.0;247;24;15;;347.23;351.43;337.28;346.33;337.80;335.53;337.72;347.48;333.94;371.63
944;Uetendorf;5946.0;247;24;12;942;282.17;288.84;274.63;264.26;280.37;278.06;277.42;254.80;261.27;264.55
945;Unterlangenegg;903.0;247;24;21;;390.96;390.55;387.27;395.12;407.29;421.31;434.12;386.71;371.76;381.32
593;Unterseen;5487.0;250;11;12;;301.22;302.73;288.37;290.19;314.57;316.06;311.62;318.28;317.89;323.24
343;Untersteckholz;0.0;244;2;21;;556.63;579.14;605.11;601.48;614.09;796.58;727.54;924.09;0.00;0.00
344;Ursenbach;908.0;244;2;19;;272.54;276.34;275.65;305.07;293.71;283.16;277.57;314.30;316.81;422.45
551;Urtenen;5665.0;246;9;9;351;271.33;273.49;277.00;273.26;277.40;284.48;281.63;269.34;275.66;273.68
885;Uttigen;1809.0;247;22;14;942;328.77;326.29;323.84;317.94;307.92;309.91;321.03;344.42;334.95;316.13
552;Utzenstorf;4123.0;245;9;17;;301.77;300.67;292.73;284.71;294.89;290.31;296.16;277.17;254.17;255.80
447;Vauffelin;411.0;241;7;14;371;414.72;404.69;402.06;420.60;413.40;381.46;462.53;470.79;465.08;511.79
359;Vechigen;4653.0;246;3;11;351;313.84;312.30;310.70;314.23;341.03;339.87;347.84;377.42;349.88;350.64
448;Villeret;895.0;241;7;18;;257.41;300.24;317.60;335.15;300.08;315.54;309.91;314.14;348.90;354.81
502;Vinelz;821.0;243;8;15;;302.56;260.58;273.94;269.63;290.37;277.32;310.33;330.40;322.46;331.71
946;Wachseldorn;232.0;247;24;21;;374.90;472.98;323.99;395.27;463.24;483.04;521.91;532.76;538.18;501.21
854;Wahlern;0.0;246;21;4;;252.57;270.27;260.43;269.77;283.37;263.20;293.37;305.12;330.00;0.00
888;Wald;1191.0;246;22;8;;0.00;0.00;376.76;388.51;387.56;321.84;327.40;341.19;338.42;345.40
626;Walkringen;1828.0;246;12;20;;181.82;166.31;184.97;207.73;254.13;237.94;277.32;241.24;270.09;259.34
990;Walliswil b.N.;204.0;244;26;16;;609.04;566.55;593.03;630.11;669.13;649.91;673.32;658.90;774.07;787.32
991;Walliswil b.W.;567.0;244;26;15;;414.04;360.04;366.03;385.15;424.65;390.90;411.78;426.55;396.33;440.05
754;Walperswil;938.0;243;16;19;;352.75;385.59;399.86;338.50;371.04;360.99;365.28;409.39;360.32;346.54
959;Walterswil;539.0;244;25;21;;325.06;349.41;367.78;371.31;436.55;406.41;411.01;459.76;435.05;420.56
992;Wangen a.A.;2088.0;244;26;17;;358.76;361.19;317.29;332.75;343.30;362.82;460.41;442.58;468.16;417.92
993;Wangenried;395.0;244;26;16;;355.29;365.83;360.41;373.72;365.54;366.21;408.57;371.88;386.95;408.28
994;Wanzwil;0.0;244;26;18;;408.61;374.59;363.32;409.85;416.22;421.97;420.20;0.00;0.00;0.00
886;Wattenwil;2692.0;247;22;17;;312.20;314.70;321.63;317.41;304.70;291.03;286.78;288.20;275.86;287.66
394;Wengi;612.0;243;5;20;;381.77;370.72;373.10;342.63;324.18;354.09;381.27;413.19;457.04;486.75
632;Wichtrach;4018.0;246;12;10;351;0.00;0.00;302.02;97.08;293.00;293.95;326.20;323.67;319.53;326.07
995;Wiedlisbach;2191.0;244;26;8;;297.51;287.99;285.15;343.19;318.12;344.70;319.09;350.08;354.71;374.35
553;Wiggiswil;100.0;246;9;21;;446.93;438.31;468.18;527.62;466.33;519.61;486.95;546.37;545.11;511.23
594;Wilderswil;2487.0;250;11;6;;324.38;317.02;336.67;320.30;312.00;323.30;315.12;320.64;321.50;321.81
554;Wiler b.U.;817.0;245;9;15;;374.09;388.35;360.11;332.18;344.80;329.33;343.53;360.92;343.24;374.87
671;Wileroltigen;390.0;246;14;21;;371.14;307.71;325.74;361.88;371.26;373.68;404.47;562.83;630.47;589.12
423;Willadingen;201.0;245;6;15;;414.95;402.59;410.47;418.93;425.83;442.74;476.64;448.63;462.25;466.54
769;Wimmis;2413.0;249;17;17;;362.68;365.20;403.02;331.02;281.86;230.50;235.78;241.27;234.21;241.60
360;Wohlen b.B.;8877.0;246;3;11;351;401.80;385.24;382.66;389.91;398.46;392.98;403.24;406.30;397.23;413.00
996;Wolfisberg;198.0;244;26;16;;625.42;610.40;592.51;623.37;641.40;702.44;696.69;877.76;890.73;851.61
627;Worb;11236.0;246;12;10;351;296.96;290.59;296.62;291.91;311.59;294.30;301.88;305.27;291.35;310.57
755;Worben;2288.0;243;16;8;371;382.76;323.12;363.37;355.29;349.47;350.60;306.97;292.80;306.25;293.96
345;Wynau;1551.0;244;2;15;;272.60;280.87;305.76;287.20;324.09;295.92;331.70;332.13;405.14;434.43
424;Wynigen;2014.0;245;6;20;;258.48;266.25;279.94;255.11;283.52;290.89;338.18;333.89;382.38;355.68
960;Wyssachen;1161.0;244;25;19;;259.39;255.68;257.42;279.77;272.85;283.77;310.56;379.50;383.54;409.04
555;Zauggenried;316.0;246;9;20;;428.01;442.84;504.42;436.95;432.01;465.47;459.30;494.97;583.03;608.21
556;Zielebach;329.0;245;9;14;;457.80;535.46;528.27;520.00;489.65;507.76;480.59;552.79;491.66;446.89
887;Zimmerwald;0.0;246;22;21;;291.30;291.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
361;Zollikofen;9792.0;246;3;9;351;435.88;431.06;404.54;417.62;343.63;326.83;319.96;340.92;326.47;315.90
557;Zuzwil;578.0;246;9;15;;481.38;430.17;448.08;390.41;430.38;390.36;420.71;397.09;396.76;390.88
794;Zweisimmen;2998.0;248;19;4;;224.33;307.63;301.77;280.40;301.40;303.75;280.98;323.49;371.86;353.15
947;Zwieselberg;280.0;247;24;16;;460.80;359.75;391.75;383.54;388.93;420.01;430.48;431.71;389.23;444.56
628;Zäziwil;1591.0;246;12;15;;204.05;192.57;211.35;187.08;176.65;174.71;224.44;259.53;273.14;308.81

